"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.068735316806691,0.681314322078767,0.786391897736456,0.892994916113853,0.593931194433707
2,0.036594983847586,0.592203427864154,0.644647633336237,0.825786753177463,0.593544646308465
3,0.0198856113024921,0.541408503067296,0.556006962898218,0.816566903607632,0.594511016621569
4,0.0110750155899189,0.512732539851695,0.509470580039174,0.824031749847275,0.593544646308465
5,0.00765201755143927,0.492431080051309,0.479644292250881,0.836118309622934,0.593737920371086
6,0.00559058159720048,0.479175488443258,0.457016046971089,0.84827193978191,0.593737920371086
7,0.00350014403599114,0.470635563038144,0.449617777391401,0.858206528576969,0.594124468496328
8,0.00273067630789818,0.463452110257326,0.439167564094002,0.86827124030462,0.594317742558949
9,0.00207210649766908,0.458749057126071,0.436000221131971,0.87524424426365,0.594897564746811
10,0.00206498351803465,0.45446462077899,0.428378697169019,0.882551331190349,0.59470429068419
11,0.00170138342725393,0.452473311590376,0.425339338119866,0.887640691311222,0.594317742558949
12,0.00134577521009499,0.449576609650724,0.425077109325237,0.89302790819587,0.59470429068419
13,0.00147768843806248,0.447849451760873,0.421258050045403,0.897073666367971,0.594317742558949
14,0.00161098468051785,0.445208285701234,0.420789115048634,0.902310451421296,0.59470429068419
15,0.00120475132189168,0.444108509834608,0.417911212701071,0.905110513316095,0.594317742558949
16,0.0012666419223791,0.44224629772818,0.414315702731455,0.909764522824619,0.59470429068419
17,0.00128925627809691,0.441242175027517,0.415863475631509,0.912237422490447,0.595090838809432
18,0.0013133984792957,0.441588977774873,0.413871926337136,0.912230664488727,0.593737920371086
19,0.00117544703753037,0.441160468757328,0.413104567273001,0.913859575572483,0.595284112872053
20,0.00116947514930918,0.442072482771035,0.416336427023904,0.911587514194981,0.59470429068419
21,0.00101887355655962,0.441769337926784,0.416249414558296,0.912764766136102,0.595090838809432
22,0.00114585333534371,0.440901933195843,0.415243878113936,0.915003055431378,0.595863935059915
23,0.000881289757996196,0.439566763915594,0.411973708108133,0.919046556711485,0.595090838809432
24,0.00160886702807484,0.440296544162701,0.413140556170619,0.916365386174349,0.596250483185156
25,0.00128028832404124,0.439957129870564,0.414600742353569,0.917257830157429,0.596057209122536
26,0.0012358106050187,0.440137323757742,0.413251694040585,0.916385362869236,0.596637031310398
27,0.00134099971827186,0.438656666723575,0.412306103716776,0.919034469955153,0.59702357943564
28,0.00108115022736169,0.439491556403109,0.412012686016702,0.916618000927529,0.596057209122536
29,0.000764354176436246,0.439548929684412,0.412969230226102,0.916637460781927,0.595863935059915
30,0.00113367932120642,0.439343733268582,0.413831087241364,0.917506644036991,0.596637031310398
