"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.942115067057724,0.583333333333333,0.466666666666667,0.619047619047619,"q99_prob"
"test","Categorical EM-MMIL",12,1.10998568020783,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"test","Categorical EM-MMIL",12,1.13241679493921,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Categorical EM-MMIL",12,1.25631574480479,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Categorical MCEM-MMIL",12,0.943223669547075,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.11505085295903,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.134747322428,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.25427893826018,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.941076099784502,0.416666666666667,0.333333333333333,0.588235294117647,"q99_prob"
"test","Naive inherited-label classifier",12,0.95411669391745,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.977460034725698,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"test","Naive inherited-label classifier",12,0.978698131295802,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"train","Categorical EM-MMIL",32,0.896754398372563,0.53125,0.394444444444444,0.508130081300813,"q99_prob"
"train","Categorical EM-MMIL",32,0.945687464577169,0.46875,0.338888888888889,0.382539682539683,"q90_prob"
"train","Categorical EM-MMIL",32,1.00527916574312,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Categorical EM-MMIL",32,1.12624131819804,0.46875,0.333333333333333,0.638297872340426,"median_prob"
"train","Categorical MCEM-MMIL",32,0.895369543555402,0.53125,0.394444444444444,0.508130081300813,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.947807418899567,0.46875,0.338888888888889,0.382539682539683,"q90_prob"
"train","Categorical MCEM-MMIL",32,1.00879512794503,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.13211338291855,0.46875,0.333333333333333,0.638297872340426,"median_prob"
"train","Naive inherited-label classifier",32,0.896372628657142,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Naive inherited-label classifier",32,0.898476509849146,0.4375,0.311111111111111,0.608695652173913,"q90_prob"
"train","Naive inherited-label classifier",32,0.903733125865346,0.5,0.366666666666667,0.451515151515152,"q99_prob"
"train","Naive inherited-label classifier",32,0.921372374825029,0.46875,0.333333333333333,0.638297872340426,"median_prob"
