"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.40338150655522,2.02985393045891,0.939697295631297,0.859236872544288
"test","MCEM-MMIL",11,1.48770463396819,2.17628035399715,1.10331215055534,1.0009350452646
"test","Naive inherited-label classifier",11,0.494261594493424,0.473851424936725,0.676798536571413,0.989239095056664
"train","Deterministic EM-MMIL",33,1.29208312171828,1.75644381013303,0.985485399044943,0.514852841368398
"train","MCEM-MMIL",33,1.37771120593518,1.89180421444928,1.13066586365121,0.572435536645756
"train","Naive inherited-label classifier",33,0.362079640755868,0.318655965555211,0.472341660633406,0.820100779467534
