"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.261925800703466,0.333333333333333,0
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.158368438482285,0,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.144244396871833,0.126984126984127,0.0423280423280423
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.128342825718633,0.0943877551020408,0.0586734693877551
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.109467424965954,0.0916030534351145,0.00763358778625954
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0868127839365864,0.0588235294117647,0.0196078431372549
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.0619019145476135,0.031700288184438,0.00576368876080692
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,0.0334497184182207,0,0
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.0079531786032021,0,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.104440249192218,0,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.0776435127761215,0.06,0.02
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.0461302561988908,0.0112359550561798,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.0361074055367507,0.0234604105571848,0.00879765395894428
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.027806810020028,0.0210526315789474,0
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.0209339190429697,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.0203824173897887,0,0
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,0.0142133024055511,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.00716146267950535,0,0
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.266425564574699,0.333333333333333,0
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.140291996494862,0.126984126984127,0.0687830687830688
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.120539139748351,0.102040816326531,0.0612244897959184
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.105187706686627,0.099236641221374,0.0114503816793893
"test","MCEM-MMIL","Advanced","MAST cells",1,0.0803998857736588,0,0
"test","MCEM-MMIL","Advanced","NK cells",51,0.0791375823501571,0.0588235294117647,0.0196078431372549
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.0507278413960029,0.0345821325648415,0.00864553314121038
"test","MCEM-MMIL","Advanced","Fibroblasts",3,0.0197345521301031,0,0
"test","MCEM-MMIL","Advanced","Undetermined",4,0.00946592120453715,0,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.102655278829237,0,0
"test","MCEM-MMIL","Early","NK cells",50,0.0733686852455139,0.06,0.06
"test","MCEM-MMIL","Early","T lymphocytes",341,0.0356621921398401,0.0263929618768328,0.0117302052785924
"test","MCEM-MMIL","Early","Epithelial cells",89,0.032650152080054,0.0112359550561798,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.0271667562817272,0.0210526315789474,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.0164862900303724,0,0
"test","MCEM-MMIL","Early","MAST cells",12,0.0146985704389711,0,0
"test","MCEM-MMIL","Early","Fibroblasts",8,0.0110598497558385,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.00837401673197746,0,0
"test","Naive inherited-label classifier","Advanced","Oligodendrocytes",6,0.835909108320872,1,0
"test","Naive inherited-label classifier","Advanced","MAST cells",1,0.800635814666748,1,0
"test","Naive inherited-label classifier","Advanced","Epithelial cells",347,0.756893189650791,0.876080691642651,0.0634005763688761
"test","Naive inherited-label classifier","Advanced","Fibroblasts",3,0.693385283152262,1,0
"test","Naive inherited-label classifier","Advanced","Myeloid cells",262,0.68729809899139,0.778625954198473,0.083969465648855
"test","Naive inherited-label classifier","Advanced","B lymphocytes",189,0.676967248162895,0.830687830687831,0.100529100529101
"test","Naive inherited-label classifier","Advanced","NK cells",51,0.6744792508144,0.843137254901961,0.0196078431372549
"test","Naive inherited-label classifier","Advanced","T lymphocytes",392,0.619730249845556,0.691326530612245,0.102040816326531
"test","Naive inherited-label classifier","Advanced","Undetermined",4,0.412737406790257,0.25,0
"test","Naive inherited-label classifier","Early","Epithelial cells",89,0.679654238766499,0.865168539325843,0.0112359550561798
"test","Naive inherited-label classifier","Early","Endothelial cells",6,0.638577967882156,0.833333333333333,0
"test","Naive inherited-label classifier","Early","MAST cells",12,0.605157863348722,0.833333333333333,0
"test","Naive inherited-label classifier","Early","NK cells",50,0.566614196300507,0.64,0
"test","Naive inherited-label classifier","Early","Myeloid cells",95,0.48110548555851,0.378947368421053,0
"test","Naive inherited-label classifier","Early","B lymphocytes",78,0.43527293472718,0.256410256410256,0
"test","Naive inherited-label classifier","Early","Fibroblasts",8,0.414489962160587,0.375,0
"test","Naive inherited-label classifier","Early","T lymphocytes",341,0.391094040289478,0.266862170087977,0.00586510263929619
"test","Naive inherited-label classifier","Early","Undetermined",1,0.38800311088562,0,0
"train","Deterministic EM-MMIL","Advanced","Epithelial cells",979,0.424906330853815,0.412665985699694,0.394279877425945
"train","Deterministic EM-MMIL","Advanced","Undetermined",13,0.383517273056966,0.461538461538462,0.0769230769230769
"train","Deterministic EM-MMIL","Advanced","NK cells",163,0.288996600465952,0.294478527607362,0.239263803680982
"train","Deterministic EM-MMIL","Advanced","T lymphocytes",993,0.269429049056496,0.269889224572004,0.19436052366566
"train","Deterministic EM-MMIL","Advanced","Myeloid cells",566,0.148844601684365,0.141342756183746,0.0795053003533569
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.121334658420209,0.115606936416185,0.0549132947976879
"train","Deterministic EM-MMIL","Advanced","Fibroblasts",61,0.0814279281671663,0.0819672131147541,0
"train","Deterministic EM-MMIL","Advanced","Oligodendrocytes",15,0.0776167392730713,0.0666666666666667,0
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.0652183489157603,0.0384615384615385,0.0384615384615385
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.0295440067226688,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.076456874750103,0.0606060606060606,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0425994693327488,0.0277777777777778,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0367293240398996,0.0222222222222222,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.0342690792466913,0.00952380952380952,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0269343898169455,0.0149625935162095,0.00498753117206983
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.0248683800403321,0.00586166471277843,0.00234466588511137
"train","Deterministic EM-MMIL","Early","NK cells",94,0.0177250078364097,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0139118287019593,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0137510894694262,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.418983422878528,0.412665985699694,0.397344228804903
"train","MCEM-MMIL","Advanced","Undetermined",13,0.370900107690921,0.461538461538462,0.0769230769230769
"train","MCEM-MMIL","Advanced","NK cells",163,0.285732522818254,0.294478527607362,0.245398773006135
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.264827068848207,0.268882175226586,0.200402819738167
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.144493741542759,0.139575971731449,0.0918727915194346
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.115551899303009,0.109826589595376,0.0606936416184971
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0779773793183267,0.0819672131147541,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.0775911277160048,0.0666666666666667,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0579774497936551,0.0384615384615385,0.0384615384615385
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0281026236092051,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0777081155472181,0.0606060606060606,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0395842329728314,0.0277777777777778,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0296939991207587,0.0222222222222222,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.0269871798077864,0.00952380952380952,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0260222990093683,0.0174563591022444,0.00498753117206983
"train","MCEM-MMIL","Early","T lymphocytes",853,0.0225058654132152,0.0082063305978898,0.00234466588511137
"train","MCEM-MMIL","Early","NK cells",94,0.0143609674984312,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.0119952547628387,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0114761397449507,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.903344270949222,0.993871297242084,0.585291113381001
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.81831032037735,1,0.0769230769230769
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.769307764371236,1,0
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.744671580990507,0.862190812720848,0.19434628975265
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.733359358976224,0.871165644171779,0.276073619631902
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.724894610096197,0.967213114754098,0.0491803278688525
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.721110061141179,0.855991943605237,0.232628398791541
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.692427000174156,0.884615384615385,0.0769230769230769
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.675961705172338,0.812138728323699,0.069364161849711
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.641598741213481,0.666666666666667,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.637991692338671,0.733333333333333,0.019047619047619
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.536067694839504,0.638888888888889,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.486003675063451,0.511111111111111,0
"train","Naive inherited-label classifier","Early","NK cells",94,0.434484000852767,0.351063829787234,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.365706520775954,0.132716049382716,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.338394761330078,0.165298944900352,0.00234466588511137
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.337083091165062,0.159600997506234,0.0149625935162095
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.336703517220237,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.307376134726736,0,0
