"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0458208824303057,0.3,1.0849479595271
2,0.0451913232578637,0.3,1.0927358606051
3,0.0412336713793609,0.299668042716799,1.14292108655408
4,0.0329912010567387,0.297169031910127,1.2334832585585
5,0.0226652573939804,0.29230972866613,1.35828980976053
6,0.0141704355898274,0.287224270638894,1.49387689700601
7,0.00874102201765864,0.283067930228537,1.61577775370836
8,0.00555007406456019,0.279916919146792,1.71745967213588
9,0.00382161116916575,0.277572902429807,1.80107923170677
10,0.00288318618676959,0.275829927269243,1.88105426167657
11,0.00266481804375772,0.274553150674443,1.97038536281781
12,0.00195930630649254,0.273676453425682,2.03028903358276
13,0.00145180294061219,0.273108319728524,2.06160128384601
14,0.000867489758661577,0.272711240578044,2.08083088265312
15,0.000736102547208492,0.272446928498279,2.09409569924649
16,0.000667715052380347,0.272275201772554,2.10371749900271
17,0.000624609768765939,0.272167700441132,2.11104967381832
18,0.000593262586966934,0.272105196986263,2.11683694086597
19,0.000568236949138669,0.272073308040272,2.12158817475537
20,0.000548414284318337,0.272063938015598,2.12558729497275
21,0.000532092326679832,0.272070914411084,2.12903923134312
22,0.000516613261609614,0.272087592344525,2.13209390535961
23,0.000501500544240657,0.27211014972753,2.1348590320453
24,0.000486292094319036,0.272135931307567,2.13741743237415
25,0.000471165033861284,0.272163536667254,2.13983358974866
26,0.000455594911340617,0.272191711998064,2.14215968025551
27,0.00043935985357117,0.27221922624995,2.14443038249932
28,0.00042266440149042,0.272245308209004,2.14667265290109
29,0.000405860290952688,0.272269945639094,2.148905548746
30,0.000388478286803961,0.272291049011142,2.15114151162817
