"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","I",35,0.670800810672879,0.951465292465012
"test","Categorical MCEM-MMIL","II_III","Undetermined","I",2,0.633853166732405,0.896568207864252
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","I",108,0.519978907802054,0.960138990105786
"test","Categorical MCEM-MMIL","II_III","NK cells","I",20,0.497090972185974,0.939231726945184
"test","Categorical MCEM-MMIL","II_III","MAST cells","I",6,0.418599994396856,0.675033894275586
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","I",54,0.407951280362908,0.861027588780274
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","I",3,0.300606714214621,0.653221800437829
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","I",41,0.281276173039013,0.896588432361247
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.362623153147175,0.779448568080719
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.195992054625634,0.5619466719078
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,0.0889217121865235,0.371899941292244
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.0705866629953819,0.155323660856163
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.0445269577868719,0.105367925183518
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.0283714281512085,0.0283714281512085
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.0265453783044896,0.052122469326948
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.00113518877236754,0.00207634856136603
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.000100465500393003,0.000145891324411058
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.629802114774463,0.99999965188868
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.554854627298654,0.895909331954899
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.501773839041658,0.797549798400742
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.409434429202564,0.972139945233434
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.396056665011458,0.999809766782064
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.366046367767202,0.62871598307503
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.336770132638204,0.776966183237839
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.284672231540249,0.72434636354151
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.00978035416537626,0.00978035416537626
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.371479381485441,0.785048978129893
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.251542567074085,0.774329418992001
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.241704319747791,0.649008376788486
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.176771016537157,0.561685165818213
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.0634631335628193,0.188856219891207
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.0319898998841387,0.090917313082685
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.00875420614863565,0.0104789443845815
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,6.04920641565655e-05,0.000108293063779224
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.0153449961814411,0.0423089784739595
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.0152487369291444,0.0274468714607676
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.00983379686621448,0.00657580347825997
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.0097303940537858,0.013480503761619
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.00781377107538233,0.0104203866197762
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.000762533906684931,0.00146222984099861
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.000462519998475337,0.000560425322512872
