"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0446549543934616,0.3,0.302538177988415,1.00737833895246
2,0.0297982664966117,0.3,0.300821484992101,1.0189914091633
3,0.0225842864285301,0.3,0.298030542390732,1.06200770452066
4,0.0208000262687334,0.3,0.299083728278041,1.11585561862135
5,0.016031950578581,0.3,0.301990521327014,1.15684660719101
6,0.0139099940588378,0.3,0.300558188520274,1.22071958564482
7,0.0139463586001361,0.3,0.299715639810427,1.27512491589713
8,0.0119407574003458,0.3,0.299294365455503,1.3271832812167
9,0.0139064436204443,0.3,0.298694049499737,1.38220193893158
10,0.0126064505651851,0.3,0.299568193786203,1.43306863746377
11,0.011508999874198,0.3,0.299747235387046,1.45949203337763
12,0.0112169746252126,0.299952251843846,0.299915745129015,1.50019120723271
13,0.00786073265342362,0.297583342830941,0.3,1.52721967418991
14,0.00708402093850836,0.296299834854954,0.298062137967351,1.54546904975207
15,0.00631100952109043,0.295223645443633,0.296313849394418,1.57702772658254
16,0.005607423679133,0.294262497773701,0.294870984728805,1.5987940670045
17,0.005790332261349,0.293919455367113,0.294397051079516,1.62977645910031
18,0.00601778953696313,0.294235448090962,0.29492364402317,1.63178590300294
19,0.00625398045928994,0.294021605810922,0.294776197998947,1.67374131237189
20,0.00523754647050959,0.293328906578549,0.293880989994734,1.69736938802127
21,0.00482255357012942,0.292792006399642,0.293565034228541,1.71009425366066
22,0.00466929163248144,0.292290810097163,0.292564507635598,1.72312249007833
23,0.00445686510503216,0.291144750201268,0.292090573986309,1.75062148571092
24,0.00370927747813695,0.290580195464605,0.290363349131122,1.76917387197787
25,0.0038669107077416,0.290869990805951,0.291300684570827,1.7865128378721
26,0.00421174821445746,0.291218269873135,0.291332280147446,1.79915551986597
27,0.0033637386660705,0.290957561410833,0.292322274881517,1.80036514372684
28,0.0030735727150345,0.290906578736816,0.291321748288573,1.83131010363179
29,0.00310119314347703,0.290606223200229,0.291205897840969,1.82017733221967
30,0.00302368793173415,0.290009443869632,0.290394944707741,1.84846957810855
