"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0441175795356126,0.3,0.302538177988415,1.01398266752436
2,0.0355039359651335,0.3,0.300937335439705,1.0235202774346
3,0.0320197382887523,0.3,0.298820431806214,1.06134964996505
4,0.0285056321742736,0.3,0.299431279620853,1.11313652115322
5,0.0234229113940099,0.3,0.2997261716693,1.17199057971303
6,0.0210750463145514,0.3,0.299294365455503,1.24054045772639
7,0.0182893254372267,0.299885593515838,0.300968931016324,1.30939686831756
8,0.0154787614070349,0.296681627735994,0.29911532385466,1.39438016661217
9,0.0113575757829161,0.292077374583449,0.2968299104792,1.48319553395504
10,0.00876304867774629,0.287589505195754,0.290911005792522,1.57336216575816
11,0.00734837921058966,0.286090900109784,0.288351764086361,1.64238842932951
12,0.00693911148302459,0.284340994093539,0.286582411795682,1.71829083208209
13,0.00611585090086008,0.284061403971846,0.284949973670353,1.76123603369817
14,0.00630058734179046,0.283946858617213,0.285234333859926,1.80180034981009
15,0.00592767303479034,0.283558261346684,0.283949447077409,1.83839774854402
16,0.00504614195090272,0.282971365399358,0.282295945234334,1.88204502181721
17,0.00542137533520544,0.284165790932365,0.284391785150079,1.89857386914764
18,0.00477455153603623,0.283920345272391,0.284307530279094,1.90173957733645
19,0.00408464467742998,0.283417198029609,0.28378093733544,1.93188073640293
20,0.00459335437159052,0.282732746460209,0.283138493944181,1.96361660010861
21,0.00364658941674651,0.281413394430165,0.282601369141654,1.97344927157336
22,0.00349922016943884,0.27971772051892,0.281169036334913,1.99894526487605
23,0.00306175107743262,0.279161747520757,0.280210637177462,2.03855726297413
24,0.00273698489814499,0.278264425695311,0.278999473407056,2.07481221553558
25,0.00255423949489097,0.277584019059122,0.278346498156925,2.12024594181651
26,0.00284486640515772,0.277388250108949,0.278199052132701,2.13638691175757
27,0.00233024139271921,0.276841625449667,0.277525013164824,2.14474664287374
28,0.00219042597795988,0.276630613307145,0.277040547656661,2.17049181194714
29,0.00202005537395985,0.2760479737637,0.276482359136388,2.16848413386523
30,0.00220654148409437,0.276020215002579,0.276366508688784,2.18464999504017
