"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.883995511046228,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical EM-MMIL",12,0.93514751853607,0.75,0.6,0.816666666666667,"median_prob"
"test","Categorical EM-MMIL",12,0.952664534656208,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical EM-MMIL",12,0.979252587721165,0.75,0.6,0.829059829059829,"q99_prob"
"test","Categorical MCEM-MMIL",12,0.883827740393292,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.933528484043744,0.75,0.6,0.816666666666667,"median_prob"
"test","Categorical MCEM-MMIL",12,0.950689880924516,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical MCEM-MMIL",12,0.978440284466512,0.75,0.6,0.829059829059829,"q99_prob"
"test","Naive inherited-label classifier",12,0.780769839057753,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Naive inherited-label classifier",12,0.793174740692125,0.75,0.6,0.816666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.876107649580321,0.75,0.6,0.816666666666667,"q90_prob"
"test","Naive inherited-label classifier",12,0.960465432162492,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"train","Categorical EM-MMIL",32,0.748060947829414,0.6875,0.527777777777778,0.723587223587224,"mean_prob"
"train","Categorical EM-MMIL",32,0.776429957652161,0.6875,0.527777777777778,0.723587223587224,"median_prob"
"train","Categorical EM-MMIL",32,0.809297262061283,0.71875,0.555555555555556,0.775689223057644,"q90_prob"
"train","Categorical EM-MMIL",32,0.891165399141206,0.78125,0.611111111111111,0.845238095238095,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.746624458801413,0.6875,0.527777777777778,0.723587223587224,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.775466206168427,0.6875,0.533333333333333,0.733333333333333,"median_prob"
"train","Categorical MCEM-MMIL",32,0.809626878450406,0.71875,0.555555555555556,0.775689223057644,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.889687153290822,0.75,0.583333333333333,0.814496314496315,"q99_prob"
"train","Naive inherited-label classifier",32,0.704559550310669,0.65625,0.505555555555556,0.696560196560197,"median_prob"
"train","Naive inherited-label classifier",32,0.722378192943515,0.71875,0.555555555555556,0.769041769041769,"mean_prob"
"train","Naive inherited-label classifier",32,0.788409592813745,0.71875,0.555555555555556,0.775689223057644,"q90_prob"
"train","Naive inherited-label classifier",32,0.880502270874465,0.71875,0.555555555555556,0.784615384615385,"q99_prob"
