"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.00612007610372,1.21688405664807,0.708953369528225,0.392669741164778
"test","MCEM-MMIL",11,1.00173775851323,1.21363119098373,0.699763976658966,0.390125223328545
"test","Naive inherited-label classifier",11,0.459947654602518,0.442747303455843,0.639474096737291,1.07384968134527
"train","Deterministic EM-MMIL",33,1.1762759296507,1.36867690226854,0.825037674344219,0.591281164664862
"train","MCEM-MMIL",33,1.17448917844506,1.36368592092286,0.82365856399959,0.589486221813283
"train","Naive inherited-label classifier",33,0.452361589094825,0.42501751463351,0.593504158064608,0.975682004884486
