"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,1.15840225973671,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical EM-MMIL",12,1.22576175679154,0.583333333333333,0.466666666666667,0.619047619047619,"mean_prob"
"test","Categorical EM-MMIL",12,1.32937881017547,0.583333333333333,0.466666666666667,0.619047619047619,"q90_prob"
"test","Categorical EM-MMIL",12,1.33061561753213,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Categorical MCEM-MMIL",12,1.16340267312167,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.23085140198575,0.583333333333333,0.466666666666667,0.619047619047619,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.33396130157396,0.583333333333333,0.466666666666667,0.619047619047619,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.33501726267424,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.91315435162707,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.917351961749827,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.938841224015486,0.5,0.4,0.479166666666667,"q99_prob"
"test","Naive inherited-label classifier",12,0.944340902704619,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"train","Categorical EM-MMIL",32,1.05073038721298,0.5625,0.422222222222222,0.563685636856369,"q90_prob"
"train","Categorical EM-MMIL",32,1.1095061557547,0.5625,0.422222222222222,0.563685636856369,"mean_prob"
"train","Categorical EM-MMIL",32,1.14574821084572,0.5625,0.422222222222222,0.560526315789474,"q99_prob"
"train","Categorical EM-MMIL",32,1.28532036160892,0.5,0.366666666666667,0.451515151515152,"median_prob"
"train","Categorical MCEM-MMIL",32,1.05712543561727,0.5625,0.422222222222222,0.563685636856369,"q90_prob"
"train","Categorical MCEM-MMIL",32,1.11423445940398,0.5625,0.422222222222222,0.563685636856369,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.1475132453465,0.5625,0.422222222222222,0.560526315789474,"q99_prob"
"train","Categorical MCEM-MMIL",32,1.29188682708001,0.5,0.366666666666667,0.451515151515152,"median_prob"
"train","Naive inherited-label classifier",32,0.866881774975775,0.46875,0.338888888888889,0.382539682539683,"q90_prob"
"train","Naive inherited-label classifier",32,0.882821332036321,0.46875,0.338888888888889,0.382539682539683,"mean_prob"
"train","Naive inherited-label classifier",32,0.904709363773937,0.4375,0.311111111111111,0.608695652173913,"median_prob"
"train","Naive inherited-label classifier",32,0.93327191786751,0.46875,0.338888888888889,0.384848484848485,"q99_prob"
