"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Early","T lymphocytes",884,0.0372706353568,0.00113122171945701,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",325,0.0329345397300912,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",28,0.0303512917414505,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",16,0.890261801429499,1,0.5625
"train","MCEM-MMIL","Advanced","Epithelial cells",1096,0.693805085330308,0.720802919708029,0.41514598540146
"train","MCEM-MMIL","Advanced","Myeloid cells",701,0.208039945857459,0.0641940085592011,0.00570613409415121
"train","MCEM-MMIL","Advanced","Undetermined",16,0.0926786446442832,0,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0838768257441961,0.0163934426229508,0
"train","MCEM-MMIL","Advanced","NK cells",146,0.0718272523120839,0.00684931506849315,0
"train","MCEM-MMIL","Advanced","T lymphocytes",1201,0.05233139083341,0.00166527893422148,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0518797691030021,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",500,0.0421126074497978,0,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0261661241011392,0,0
"train","MCEM-MMIL","Early","Epithelial cells",134,0.075865875113045,0.00746268656716418,0
"train","MCEM-MMIL","Early","Myeloid cells",273,0.0660876101208814,0,0
"train","MCEM-MMIL","Early","Undetermined",8,0.0535951098609532,0,0
"train","MCEM-MMIL","Early","Fibroblasts",26,0.0521145646243775,0,0
"train","MCEM-MMIL","Early","Endothelial cells",13,0.0512649120602034,0,0
"train","MCEM-MMIL","Early","NK cells",84,0.048152092824044,0,0
"train","MCEM-MMIL","Early","T lymphocytes",884,0.037828266511733,0.00113122171945701,0
"train","MCEM-MMIL","Early","B lymphocytes",325,0.0319862940797872,0,0
"train","MCEM-MMIL","Early","MAST cells",28,0.0265897171705622,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",1096,0.924446794110598,0.97536496350365,0.811131386861314
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",16,0.893543549836886,1,0.4375
"train","Naive inherited-label classifier","Advanced","Undetermined",16,0.832905751602309,1,0.0625
"train","Naive inherited-label classifier","Advanced","Myeloid cells",701,0.815048817489004,0.924393723252496,0.398002853067047
"train","Naive inherited-label classifier","Advanced","NK cells",146,0.71338107872938,0.945205479452055,0.0205479452054795
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.700735038497368,0.786885245901639,0.311475409836066
"train","Naive inherited-label classifier","Advanced","T lymphocytes",1201,0.644475384602956,0.862614487926728,0.0241465445462115
"train","Naive inherited-label classifier","Advanced","B lymphocytes",500,0.641083754161193,0.872,0.034
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.599272393460809,0.846153846153846,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.445918285976516,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Undetermined",8,0.667398586800236,1,0
"train","Naive inherited-label classifier","Early","NK cells",84,0.590026597127685,0.773809523809524,0.0119047619047619
"train","Naive inherited-label classifier","Early","Fibroblasts",26,0.567173725447881,0.653846153846154,0.0384615384615385
"train","Naive inherited-label classifier","Early","B lymphocytes",325,0.524848111056895,0.544615384615385,0.0184615384615385
"train","Naive inherited-label classifier","Early","T lymphocytes",884,0.495642779398686,0.497737556561086,0.0079185520361991
"train","Naive inherited-label classifier","Early","Myeloid cells",273,0.487489155339852,0.494505494505495,0.032967032967033
"train","Naive inherited-label classifier","Early","Epithelial cells",134,0.485778088610401,0.485074626865672,0.0373134328358209
"train","Naive inherited-label classifier","Early","Endothelial cells",13,0.482978514115925,0.538461538461538,0
"train","Naive inherited-label classifier","Early","MAST cells",28,0.451014376721731,0.392857142857143,0
