"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0972643653970062,0.569785521566701,0.786391897736456,0.715689099947115,0.781020487050638
2,0.0464466405593754,0.419172064566198,0.531555025968582,0.578363352081508,0.786625434866641
3,0.0212681373158957,0.348150078217007,0.385050751487197,0.550627041799489,0.790490916119057
4,0.011514471758881,0.312650990307945,0.321625048311988,0.556174695402091,0.791070738306919
5,0.00668172400543927,0.292842697263444,0.283094311179413,0.567635420158028,0.791070738306919
6,0.00456004247254732,0.280817707228949,0.264072739022528,0.58089443726016,0.790684190181678
7,0.00277196505301064,0.275163778973462,0.257348876573875,0.588658638276902,0.791650560494782
8,0.00235103935328863,0.270880396319632,0.249415475704906,0.595304323610529,0.790877464244298
9,0.00217722062546014,0.268436942553861,0.24856148341817,0.600856485525373,0.790877464244298
10,0.00214591401569671,0.265343128468002,0.243188375626928,0.60550081907634,0.791650560494782
11,0.0020041291884846,0.263669821108145,0.241401759476691,0.608732810126863,0.791070738306919
12,0.00211779233531289,0.262778096935958,0.240072947104407,0.610581994504004,0.791457286432161
13,0.00202238188302137,0.261454947295347,0.237663105162315,0.61369027099888,0.791650560494782
14,0.00162643747684266,0.261837495697609,0.239035445690303,0.613346107064597,0.792037108620023
15,0.001734488402792,0.259800907053044,0.237085152729002,0.615246700209855,0.792616930807886
16,0.00185384665370734,0.259139733969794,0.233560569411942,0.617491912738041,0.791070738306919
17,0.00159437569196976,0.259629054925807,0.236317675598959,0.617359319245971,0.791457286432161
18,0.00174577531007105,0.259655959387814,0.236935399609271,0.61765290605023,0.791457286432161
19,0.00203088234196024,0.25916575391273,0.23568636290632,0.619115805580229,0.791457286432161
20,0.00160130986427055,0.259252058164139,0.236729880352052,0.618845228376157,0.791650560494782
21,0.00161358148266561,0.259342339759792,0.235947957730304,0.617780808261947,0.792230382682644
22,0.001819915092529,0.259047529440003,0.236722059466786,0.617828672906379,0.791457286432161
23,0.00169187920254846,0.25803854607294,0.234256772789076,0.619224693140803,0.79126401236954
24,0.00186804758153066,0.259625187790042,0.236383536439855,0.617185201502241,0.791070738306919
25,0.00182147399224414,0.259381975406204,0.239004511020811,0.618624672406202,0.791650560494782
26,0.00160963470624811,0.258980460578271,0.236255066856271,0.618426179482925,0.792230382682644
27,0.00169368955572821,0.257761539636702,0.234870944893466,0.62159173350287,0.792037108620023
28,0.00172958416069562,0.258385645299956,0.235958381485315,0.620976573254912,0.791070738306919
29,0.00178191463510487,0.257920727640262,0.234544177794093,0.621607192177289,0.791457286432161
30,0.0016231032448875,0.257666870165532,0.234833553131408,0.621587867114828,0.791650560494782
