"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0948724190211469,0.574328630229745,0.786391897736456,0.722551373439617,0.772902976420564
2,0.047729064794986,0.416412942022213,0.537216430035987,0.577471387328257,0.77908774642443
3,0.0245535972046889,0.331563078378024,0.383386214350903,0.5443794726842,0.78643216080402
4,0.0141808477380434,0.28416063968161,0.307456292014227,0.551942378978842,0.78894472361809
5,0.00934908179269946,0.254798313443952,0.26012686214225,0.573424786380026,0.79377657518361
6,0.00733450770280908,0.233923330738234,0.230104691216199,0.601744070534632,0.794549671434093
7,0.00450356839261059,0.222603705238535,0.215998223613406,0.62378995735636,0.79860842674913
8,0.00374481542406872,0.214198627249053,0.204147998104428,0.64455383437121,0.800541167375338
9,0.00285599290832522,0.209361307316931,0.198012015432004,0.660135429148503,0.801894085813684
10,0.00282642410508186,0.204808292453569,0.192442960557668,0.674834078690383,0.803053730189409
11,0.00246902067829349,0.201308959112555,0.18794443291613,0.686594961988005,0.802667182064167
12,0.00223404550642448,0.200514871218903,0.186218197306347,0.692664363460527,0.803053730189409
13,0.00233947725586507,0.198081631187551,0.183134257919256,0.700346627547863,0.802860456126788
14,0.00195367207310273,0.197298281595129,0.182513940161071,0.705507939838123,0.803247004252029
15,0.00189181769460957,0.196499880366222,0.181133746428893,0.710671161357922,0.804986470815617
16,0.00185203606370747,0.195264481013236,0.17971749292047,0.715473131898884,0.804599922690375
17,0.00197267300939688,0.194706821119781,0.178717188337691,0.716516809482175,0.803826826439892
18,0.0016849327155401,0.194424905163718,0.179676959726269,0.718441387287427,0.803053730189409
19,0.00180497999555472,0.194071765715167,0.178609070325876,0.72097919433268,0.80344027831465
20,0.00182295293205436,0.194106460724497,0.178811555143341,0.720145944277507,0.803633552377271
21,0.00162555863845607,0.193673692855222,0.177511712189017,0.721483517582843,0.80344027831465
22,0.00199996385103802,0.19349711657032,0.179716311324924,0.722157759154905,0.804213374565133
23,0.00169938242667328,0.191961390162941,0.177376895777881,0.725938558570933,0.802860456126788
24,0.00184879141415175,0.192182997744892,0.17755001574145,0.727972975952046,0.804020100502513
25,0.00175429961657267,0.192389133729312,0.177211967839246,0.728238220396167,0.802473908001546
26,0.00157872281988676,0.191765687763583,0.177211589703711,0.731247005216506,0.802473908001546
27,0.00163352493182648,0.191671413488992,0.177359727055855,0.730881349048817,0.802667182064167
28,0.00163424368815134,0.192273693625786,0.177665092668353,0.72959429415122,0.803826826439892
29,0.00175526158554853,0.19221653189504,0.175585780059767,0.727908604286492,0.803633552377271
30,0.00155847880877557,0.192332886827635,0.178261363808362,0.72870765803023,0.802667182064167
