"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0373719697653585,0.813976282047763,1.11659726077618,0.335137224584461
2,0.00669034879091663,0.814191195363854,1.11576995787366,0.335330498647082
3,0.00551817453282737,0.814102227110055,1.11581470629707,0.336876691148048
4,0.00579954077398496,0.814076498696338,1.11579064869327,0.33977580208736
5,0.00585417063655861,0.814085415520574,1.11578285870364,0.331078469269424
6,0.00565559878910816,0.813956184695505,1.11539003413634,0.335330498647082
7,0.00589137120341223,0.814295915073555,1.11663634943499,0.333397758020874
8,0.00593107491623937,0.814160134445716,1.11592578751672,0.33494395052184
9,0.00586373376213775,0.814168662888015,1.11582579381651,0.333784306146115
10,0.00570062443533603,0.814110212823966,1.11580843453224,0.332817935833011
11,0.00575162451837527,0.813963912560356,1.1154104764239,0.336683417085427
12,0.00569142195444446,0.814030258303135,1.11565773022054,0.333977580208736
13,0.0057476723312733,0.814133469047869,1.11574588772961,0.337069965210669
14,0.00574438880873109,0.813999446713575,1.11590806476808,0.33494395052184
15,0.00584022561060844,0.81415225899326,1.11570382545134,0.335330498647082
16,0.00574637956037692,0.814227235479914,1.11590527713863,0.338616157711635
17,0.00584995874240407,0.81412551250342,1.11542864102408,0.333011209895632
18,0.00578068595224181,0.814375506513831,1.11625563315679,0.334170854271357
19,0.00581622140849458,0.81425578259596,1.11634040040732,0.336296868960186
20,0.00572849198275932,0.814215333563153,1.11631516801028,0.330305373018941
21,0.00558471184471748,0.813985100617034,1.11522770624961,0.33243138770777
22,0.0057704359238293,0.814123141876427,1.11563838314258,0.335717046772323
23,0.00573403898597067,0.814301673955578,1.11617415993761,0.336103594897565
24,0.005894284600449,0.814035029254741,1.11612022893643,0.333784306146115
25,0.0059263940494957,0.814085922119038,1.11556506671879,0.332817935833011
26,0.00574706819901461,0.814187554599107,1.11591004601163,0.333011209895632
27,0.00557014437111646,0.814280466093122,1.11645853062137,0.335910320834944
28,0.00584830977990031,0.814120489696101,1.11596263530856,0.330498647081562
29,0.00553037829186031,0.813959412840685,1.11607999916886,0.338616157711635
30,0.00583080335078945,0.81414153152567,1.11608561375185,0.334557402396598
