"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0526603313945719,0.3,1.01769329610674
2,0.0327538771625893,0.3,1.01736424958667
3,0.0212280729500455,0.299945140968789,1.04647329681195
4,0.0145822879335782,0.299881727850481,1.07827693695695
5,0.0108948951353285,0.299850309746024,1.10499233733455
6,0.00887207343793957,0.299832929700512,1.12612942794556
7,0.00770056755129186,0.299818650162146,1.14315982372241
8,0.0069282464978097,0.299802351717353,1.15748873770076
9,0.00636599253897806,0.299784221901249,1.17005638550213
10,0.00590190369969418,0.299751631918448,1.18139842808686
11,0.00549234489380034,0.29970462291766,1.19178625137717
12,0.00512426205508263,0.299657129504051,1.201356708146
13,0.00478453011565226,0.29960301328005,1.21020457018426
14,0.0044736458104233,0.299544447256899,1.21840954473031
15,0.0041901809718093,0.299485318195234,1.22602862569895
16,0.0039235037713965,0.299415330048546,1.23311837335359
17,0.00367329747401242,0.299334953393174,1.23972909220297
18,0.00344691191701856,0.299259967991568,1.2458867254524
19,0.00323909675533784,0.29917927474896,1.25162881124824
20,0.00304699075212402,0.299099454594593,1.25699923452331
21,0.00286635225879863,0.299017502822656,1.26202916781898
22,0.00269391313729285,0.298932846626399,1.26674930247802
23,0.00252993500210534,0.29884459803297,1.27118119882551
24,0.00237451559406122,0.298752685786777,1.27534612107963
25,0.0022245797038861,0.298652501950488,1.27925967742424
26,0.00208350853808387,0.298550276602293,1.28293314347189
27,0.00195280080812468,0.298451348409983,1.28637814603827
28,0.00183063607914696,0.298353391684058,1.28961754234891
29,0.00171762007935039,0.298258632090276,1.29267458824116
30,0.00161587893380313,0.298171849590773,1.29556546810532
