"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","I","B lymphocytes","I",43,0.71378369542981,0.935031994572163
"test","Categorical EM-MMIL","I","Myeloid cells","I",212,0.628940992442427,0.939094791152935
"test","Categorical EM-MMIL","I","MAST cells","I",21,0.596932138245677,0.928666880210183
"test","Categorical EM-MMIL","I","Fibroblasts","I",20,0.576955373967825,0.804606282462999
"test","Categorical EM-MMIL","I","Undetermined","I",1,0.566449847338826,0.566449847338826
"test","Categorical EM-MMIL","I","T lymphocytes","I",273,0.558795108375231,0.912515792787671
"test","Categorical EM-MMIL","I","NK cells","I",55,0.545028008058322,0.90562577940071
"test","Categorical EM-MMIL","I","Epithelial cells","I",55,0.443674494507653,0.97189516083574
"test","Categorical EM-MMIL","I","Endothelial cells","I",6,0.389836347753343,0.641776921436243
"test","Categorical EM-MMIL","I","Fibroblasts","II_III",20,0.324141995344669,0.585240634976061
"test","Categorical EM-MMIL","I","T lymphocytes","II_III",273,0.139888941341824,0.377754659792471
"test","Categorical EM-MMIL","I","Myeloid cells","II_III",212,0.0930222276442541,0.203428353901083
"test","Categorical EM-MMIL","I","Endothelial cells","II_III",6,0.0568478233373937,0.082993412076058
"test","Categorical EM-MMIL","I","NK cells","II_III",55,0.037788459262751,0.0779273871686382
"test","Categorical EM-MMIL","I","Undetermined","II_III",1,0.0275436235928139,0.0275436235928139
"test","Categorical EM-MMIL","I","B lymphocytes","II_III",43,0.0232549074908348,0.0719235415039607
"test","Categorical EM-MMIL","I","MAST cells","II_III",21,0.0179482703978648,0.0282047077414325
"test","Categorical EM-MMIL","I","Epithelial cells","II_III",55,0.00535691237764014,0.0107847163168026
"test","Categorical EM-MMIL","I","Endothelial cells","IV",6,0.553315828909264,0.838187169439784
"test","Categorical EM-MMIL","I","Epithelial cells","IV",55,0.550968593114707,0.982076894484363
"test","Categorical EM-MMIL","I","NK cells","IV",55,0.417183532678927,0.804240665542046
"test","Categorical EM-MMIL","I","Undetermined","IV",1,0.40600652906836,0.40600652906836
"test","Categorical EM-MMIL","I","MAST cells","IV",21,0.385119591356458,0.686862615846723
"test","Categorical EM-MMIL","I","T lymphocytes","IV",273,0.301315950282945,0.796241655179237
"test","Categorical EM-MMIL","I","Myeloid cells","IV",212,0.278036779913319,0.947861881087513
"test","Categorical EM-MMIL","I","B lymphocytes","IV",43,0.262961397079355,0.610761524699061
"test","Categorical EM-MMIL","I","Fibroblasts","IV",20,0.0989026306875057,0.160463256479781
"test","Categorical EM-MMIL","II_III","B lymphocytes","I",35,0.573053730372883,0.920634283364249
"test","Categorical EM-MMIL","II_III","Undetermined","I",2,0.518742603047888,0.616157182135174
"test","Categorical EM-MMIL","II_III","T lymphocytes","I",108,0.515603155227709,0.906676046666516
"test","Categorical EM-MMIL","II_III","NK cells","I",20,0.487934111510307,0.736098968554077
"test","Categorical EM-MMIL","II_III","Myeloid cells","I",54,0.482855329333309,0.947831432298568
"test","Categorical EM-MMIL","II_III","Endothelial cells","I",1,0.446778921706053,0.446778921706053
"test","Categorical EM-MMIL","II_III","MAST cells","I",6,0.444773894921121,0.82659639071962
"test","Categorical EM-MMIL","II_III","Epithelial cells","I",41,0.340793454251501,0.914835325616736
"test","Categorical EM-MMIL","II_III","Fibroblasts","I",3,0.30718176349924,0.347301414043142
"test","Categorical EM-MMIL","II_III","Fibroblasts","II_III",3,0.595409351573242,0.734165427004298
"test","Categorical EM-MMIL","II_III","Endothelial cells","II_III",1,0.344266141000263,0.344266141000263
"test","Categorical EM-MMIL","II_III","Myeloid cells","II_III",54,0.0943068743927256,0.248837882908248
"test","Categorical EM-MMIL","II_III","T lymphocytes","II_III",108,0.0587355093030685,0.193621601945405
