"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.034921979578104,0.81495464591334,0.786391897736456,1.11510600425989,0.339582528024739
2,0.00947088172713221,0.815090405091589,0.780522483602948,1.1150170545774,0.334557402396598
3,0.00910741637989165,0.814901215238508,0.778117065209467,1.11477267252308,0.335910320834944
4,0.00918473846590167,0.814871589372441,0.782722091917776,1.11431905693481,0.331465017394666
5,0.00935696744098844,0.815183709495065,0.779138544479034,1.11513147800671,0.335910320834944
6,0.00929855502159896,0.815108208425987,0.775319117844909,1.1158148660872,0.33494395052184
7,0.00905238187849901,0.815389201327035,0.782327056107023,1.11589344297387,0.333784306146115
8,0.00905563512931939,0.815199167593201,0.78113049682944,1.11521766238267,0.33494395052184
9,0.00885283474817493,0.814727440689243,0.782978307392747,1.11431443672248,0.339195979899498
10,0.00915590597281096,0.815176909428499,0.779956165949177,1.11484660918486,0.338229609586394
11,0.0092667044890084,0.814878440204455,0.780086118969258,1.11416970713431,0.336296868960186
12,0.00913038010441011,0.814846698421441,0.777862094842707,1.11462845417495,0.334364128333978
13,0.0091420380379758,0.815116490752136,0.777138315816983,1.11567955975645,0.334557402396598
14,0.00914461525872884,0.815049291446416,0.781961492075574,1.11435131734156,0.334170854271357
15,0.00884650606196085,0.815171788087658,0.777798515651474,1.11578615438525,0.33262466177039
16,0.00943954051738656,0.81552402352944,0.778485077073477,1.11627939224484,0.331851565519907
17,0.00940076165424561,0.814826317036977,0.782003191161452,1.11443940186819,0.334170854271357
18,0.00906177429304359,0.815069896243672,0.77913764352041,1.11509677172689,0.340355624275222
19,0.00901841853124781,0.815197487365018,0.777205517996489,1.11488623675107,0.335717046772323
20,0.0084527319918413,0.814619074531568,0.780540774521978,1.11395824796795,0.330498647081562
21,0.00913994622305421,0.815067596169524,0.780800849709927,1.11504678509922,0.339389253962118
22,0.00932832990066372,0.814780627574214,0.778860494895618,1.11487116337138,0.329725550831078
23,0.00878160177614761,0.814787420796965,0.780018939511355,1.11514734017548,0.334750676459219
24,0.0088343119173232,0.815063286346239,0.775348462620193,1.1156936465815,0.335137224584461
25,0.00916649146553196,0.814773474045395,0.78217383980616,1.11462843265936,0.336683417085427
26,0.00929654970649155,0.81537252021984,0.778852604498142,1.11540386074018,0.332817935833011
27,0.00909737991422168,0.814900224666326,0.781492291416249,1.1147843469301,0.335910320834944
28,0.00935667720342999,0.815406487055791,0.780342695221618,1.11573956915543,0.344027831465017
29,0.00930658592234799,0.814684756707186,0.779252111398935,1.1143830564076,0.333011209895632
30,0.00946735593890938,0.815321627318737,0.781599165820468,1.11559690669297,0.334364128333978
