"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","IV","Undetermined","I",8,0.32574438595559,0.379414110811498
"test","Categorical EM-MMIL","IV","NK cells","I",42,0.324543861967922,0.399237534416693
"test","Categorical EM-MMIL","IV","Fibroblasts","I",5,0.310668262199045,0.351732570411596
"test","Categorical EM-MMIL","IV","Oligodendrocytes","II_III",2,0.361545297772738,0.388427461776398
"test","Categorical EM-MMIL","IV","B lymphocytes","II_III",77,0.343719557899313,0.423792665742236
"test","Categorical EM-MMIL","IV","Undetermined","II_III",8,0.337737848876366,0.440582827939995
"test","Categorical EM-MMIL","IV","Myeloid cells","II_III",146,0.335404514448198,0.404544825402686
"test","Categorical EM-MMIL","IV","NK cells","II_III",42,0.334149863299543,0.421298436353917
"test","Categorical EM-MMIL","IV","T lymphocytes","II_III",211,0.332040043749014,0.401933095717494
"test","Categorical EM-MMIL","IV","Epithelial cells","II_III",379,0.331865415207822,0.412565472990556
"test","Categorical EM-MMIL","IV","Fibroblasts","II_III",5,0.280060598134949,0.325136750185706
"test","Categorical EM-MMIL","IV","Fibroblasts","IV",5,0.409271139666006,0.461587662717982
"test","Categorical EM-MMIL","IV","NK cells","IV",42,0.341306274732535,0.412406916233027
"test","Categorical EM-MMIL","IV","T lymphocytes","IV",211,0.336568900159001,0.403671310316557
"test","Categorical EM-MMIL","IV","Undetermined","IV",8,0.336517765168044,0.401502728980414
"test","Categorical EM-MMIL","IV","Epithelial cells","IV",379,0.333899772137478,0.415021647885338
"test","Categorical EM-MMIL","IV","B lymphocytes","IV",77,0.326456669919602,0.408070668401441
"test","Categorical EM-MMIL","IV","Myeloid cells","IV",146,0.32519286407073,0.403747918993105
"test","Categorical EM-MMIL","IV","Oligodendrocytes","IV",2,0.310759300162456,0.314666032136763
"test","Categorical MCEM-MMIL","I","Undetermined","I",1,0.366383910234222,0.366383910234222
"test","Categorical MCEM-MMIL","I","MAST cells","I",21,0.346384894340851,0.425682235508056
"test","Categorical MCEM-MMIL","I","NK cells","I",55,0.342772766459618,0.403600721541155
"test","Categorical MCEM-MMIL","I","Endothelial cells","I",6,0.339558435960004,0.413981775227681
"test","Categorical MCEM-MMIL","I","Myeloid cells","I",212,0.334422877740244,0.413550175654983
"test","Categorical MCEM-MMIL","I","T lymphocytes","I",273,0.329931253148789,0.407825426331894
"test","Categorical MCEM-MMIL","I","B lymphocytes","I",43,0.329179716195682,0.374259148231188
"test","Categorical MCEM-MMIL","I","Epithelial cells","I",55,0.32256093932107,0.401090383227003
"test","Categorical MCEM-MMIL","I","Fibroblasts","I",20,0.302341153592713,0.39403557932609
"test","Categorical MCEM-MMIL","I","Fibroblasts","II_III",20,0.369946732012457,0.490577155671764
"test","Categorical MCEM-MMIL","I","Epithelial cells","II_III",55,0.346855055273321,0.440874801508305
"test","Categorical MCEM-MMIL","I","B lymphocytes","II_III",43,0.334908080301361,0.415531234157337
"test","Categorical MCEM-MMIL","I","T lymphocytes","II_III",273,0.329533995328597,0.411649117722286
"test","Categorical MCEM-MMIL","I","MAST cells","II_III",21,0.329527959075143,0.406040804136196
"test","Categorical MCEM-MMIL","I","Myeloid cells","II_III",212,0.329202817044808,0.402481760259143
"test","Categorical MCEM-MMIL","I","Endothelial cells","II_III",6,0.324673921542386,0.425538747655576
"test","Categorical MCEM-MMIL","I","NK cells","II_III",55,0.322812308995529,0.396403848864504
"test","Categorical MCEM-MMIL","I","Undetermined","II_III",1,0.283230368925662,0.283230368925662
"test","Categorical MCEM-MMIL","I","Undetermined","IV",1,0.350385720840116,0.350385720840116
"test","Categorical MCEM-MMIL","I","T lymphocytes","IV",273,0.340534751522614,0.424066556146736
"test","Categorical MCEM-MMIL","I","Myeloid cells","IV",212,0.336374305214948,0.408802398429466
"test","Categorical MCEM-MMIL","I","B lymphocytes","IV",43,0.335912203502957,0.390897775184357
"test","Categorical MCEM-MMIL","I","Endothelial cells","IV",6,0.33576764249761,0.399402998410056
"test","Categorical MCEM-MMIL","I","NK cells","IV",55,0.334414924544852,0.415351264568098
"test","Categorical MCEM-MMIL","I","Epithelial cells","IV",55,0.330584005405609,0.420444944399817
"test","Categorical MCEM-MMIL","I","Fibroblasts","IV",20,0.32771211439483,0.424543150824246
"test","Categorical MCEM-MMIL","I","MAST cells","IV",21,0.324087146584007,0.375959294542518
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","I",1,0.350547596183473,0.350547596183473
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","I",41,0.347703389033473,0.493726928275246
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","I",108,0.337609900608688,0.405507329724272
"test","Categorical MCEM-MMIL","II_III","NK cells","I",20,0.336591209119897,0.41640393038821
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","I",3,0.331865284947996,0.36351377751185
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","I",54,0.326229454820369,0.403936284839067
"test","Categorical MCEM-MMIL","II_III","Undetermined","I",2,0.324808222174602,0.341827337628316
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","I",35,0.31216661103841,0.359001156199441
"test","Categorical MCEM-MMIL","II_III","MAST cells","I",6,0.292460137356476,0.342595437158426
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.395066917026841,0.43175751204096
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.362327775889562,0.381990383296876
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.346171762650772,0.454941537155021
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.339630961380078,0.398532410086238
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.331396824761374,0.388958588862375
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,0.326471906279003,0.424753993492798
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.321808349995551,0.385881955323817
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.316262273097183,0.316262273097183
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.268354291674421,0.351594742527073
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.439185570969102,0.501300195513216
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.348202427581512,0.41644015976334
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.341600440884552,0.390002623504683
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.333190130719344,0.333190130719344
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.330993274629938,0.407698609476745
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.327598782528859,0.414285634812099
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.325824704687524,0.399519381804272
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.305806939162443,0.336918381631365
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.280124860798556,0.299796340358962
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.340206568809988,0.411259221271356
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.334769728279158,0.410450408000488
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.331702340540399,0.395852978124362
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.328589241143837,0.391754247866994
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.326911803096686,0.378203333406117
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.321703885720741,0.400468733615097
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.312865722827444,0.352545364896047
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.294852546496145,0.320430552269215
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.380830217054889,0.415139697873015
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.344287310937316,0.413649224865239
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.336919750560964,0.412459093428979
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,0.334606785257725,0.435181607925582
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.334375129973731,0.416973787399349
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.332567261318995,0.413393961906619
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.331572308851643,0.396225807537952
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.296628558819287,0.345765647930715
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.390505718353269,0.448250668341831
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.343920984305528,0.414548160430844
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.338481411645589,0.404680384379919
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.336725350607958,0.40207775589292
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.332663010401847,0.410095993882154
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.327123447918847,0.410719182660107
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.324317236448966,0.333048711494021
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.322873680629047,0.395154071421632
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.362768947904766,0.499769355762007
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.35989711729127,0.504349391883807
"test","Naive inherited-label classifier","I","NK cells","I",55,0.348640923168045,0.498171068945025
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.337301331924812,0.51196528867055
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.32349259624486,0.450074164342575
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.322311509537798,0.505405176774321
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.314372692887771,0.469694106055967
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.302699233236099,0.302699233236099
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.290113925870728,0.430867428628955
