"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0327418019109884,0.814099991588062,1.11089798904445,0.340548898337843
2,0.00556940829743344,0.814258682407483,1.11055536297783,0.335910320834944
3,0.00534833337414233,0.814462126676906,1.11106528813744,0.33977580208736
4,0.00533745285724537,0.814295091482238,1.11108614639007,0.336683417085427
5,0.00541225592449948,0.814149728369658,1.11071147581077,0.33977580208736
6,0.00496965143998298,0.814231597945001,1.11057466017074,0.343061461151913
7,0.00520524336246751,0.814204720432382,1.1108093286904,0.33726323927329
8,0.00541080267950108,0.814287952003272,1.11063987154203,0.341708542713568
9,0.00515978708512984,0.814028204737986,1.11045439346061,0.340742172400464
10,0.00550568112314639,0.814438722352352,1.11127101517988,0.33726323927329
11,0.00532858275775709,0.814105501578329,1.11023708133074,0.339969076149981
12,0.0051790592949531,0.814277007658909,1.11073897926154,0.339195979899498
13,0.00500830151646144,0.814193159805965,1.11073665830148,0.340548898337843
14,0.00511994847448094,0.814282924633269,1.11088851170243,0.340355624275222
15,0.00502231987678928,0.814364728844632,1.11060217760223,0.340742172400464
16,0.00527029077334186,0.814132514711723,1.10997277857367,0.33745651333591
17,0.00551172979208047,0.814340336983688,1.11113374373769,0.340162350212601
18,0.00513051876626908,0.814271992222903,1.11082090545374,0.340355624275222
19,0.00506813216464339,0.814103033962893,1.11033701068724,0.340355624275222
20,0.00527643818125184,0.814207355732738,1.11067844324774,0.340742172400464
21,0.00522118638144469,0.814196679194462,1.11028481710103,0.341321994588326
22,0.00519984332098897,0.813936255322518,1.11014093196621,0.339969076149981
23,0.00536230077542218,0.814278389102525,1.11075031385477,0.338422883649014
24,0.00543345601536092,0.814107877147796,1.11055101601374,0.335717046772323
25,0.00556017843932552,0.814162595966484,1.11059922433779,0.340935446463085
26,0.00522581342466196,0.814250198283098,1.11072087919461,0.340742172400464
27,0.00515723780541361,0.814234797052673,1.11060235183228,0.340355624275222
28,0.0053101753372643,0.814509586902743,1.11109394668434,0.342481638964051
29,0.00499916281236463,0.814078612342104,1.11033908039457,0.342868187089293
30,0.00528612075340229,0.814198097165732,1.11042065544511,0.340162350212601
