"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0329056416035196,0.814337301160943,0.786391897736456,1.11146338632612,0.339002705836877
2,0.00752922655009714,0.814523847662372,0.779600112974123,1.11118851521633,0.340162350212601
3,0.00686062737444498,0.814082833626091,0.777036648542657,1.11039066052149,0.344800927715501
4,0.00715567034057482,0.814045402659338,0.781738539269223,1.10984954882304,0.34228836490143
5,0.00719001456406771,0.814910542855463,0.778447359958297,1.11203594832234,0.332817935833011
6,0.00737877099664918,0.814384574050247,0.774442659763135,1.11164752966969,0.335910320834944
7,0.00743944435613777,0.81389528112723,0.781662919310591,1.10976863571669,0.342868187089293
8,0.00767087018741929,0.814285581103083,0.780486157964034,1.11010687389675,0.33745651333591
9,0.00769398955051459,0.814209623141358,0.781433294542245,1.11049653803524,0.339582528024739
10,0.00719868679639095,0.814102338029127,0.778744308795221,1.11065615590522,0.344994201778121
11,0.00723022330098235,0.814369653475108,0.779199941162533,1.11092266690962,0.342095090838809
12,0.00756629497725844,0.814377510392942,0.778134942811403,1.11107327814055,0.339002705836877
13,0.00722667741898992,0.814169547384703,0.776154614764424,1.11070840363486,0.338229609586394
14,0.00730279517433281,0.814757244510802,0.779748712567101,1.11147749242262,0.339582528024739
15,0.00722995428978811,0.814465486007342,0.777733097417651,1.11090431661504,0.336490143022806
16,0.00738465258341786,0.8146124577447,0.777616908925389,1.11131216291685,0.339195979899498
17,0.0069081793033883,0.81431205456201,0.780456237875937,1.11034830958898,0.338229609586394
18,0.0066925935754024,0.814503710987144,0.779717717593985,1.11083300382267,0.339582528024739
19,0.00680105307928588,0.813942324658783,0.775954042989779,1.1104106618862,0.33977580208736
20,0.00734326082415695,0.813950034928625,0.779517912271605,1.10976744089715,0.341321994588326
21,0.00751609966994599,0.814353050815209,0.778987301868425,1.11102060233166,0.341515268650947
22,0.00725268880819749,0.814109712212355,0.777831065482142,1.11049875497167,0.340935446463085
23,0.00711062284174025,0.814394974476212,0.780514722457449,1.11087485337058,0.338809431774256
24,0.00696459609846158,0.814357218998115,0.774732703572252,1.11119284085809,0.339195979899498
25,0.00701065449673746,0.814363278550312,0.781772890751648,1.11069137673607,0.335717046772323
26,0.00722655897260391,0.814936695113071,0.779046272727438,1.11173182819571,0.337069965210669
27,0.00719364661181338,0.814260276358915,0.782172563340006,1.11094480553073,0.335523772709702
28,0.00729010369275888,0.814143639086656,0.779805060558363,1.11101665470058,0.341515268650947
29,0.0075914866274951,0.81433568118875,0.77814160047926,1.11107925567011,0.342095090838809
30,0.00766916661685461,0.814556850490806,0.781350423767866,1.11100092589429,0.333011209895632
