"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.886528850087944,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical EM-MMIL",12,0.990445828540349,0.833333333333333,0.666666666666667,0.916666666666667,"q99_prob"
"test","Categorical EM-MMIL",12,1.02717913524181,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical EM-MMIL",12,1.26403473627232,0.75,0.6,0.816666666666667,"median_prob"
"test","Categorical MCEM-MMIL",12,0.88400868697167,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.985242108577301,0.833333333333333,0.666666666666667,0.916666666666667,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.02488710746237,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.27278698616952,0.75,0.6,0.816666666666667,"median_prob"
"test","Naive inherited-label classifier",12,0.722715104559122,0.75,0.6,0.816666666666667,"median_prob"
"test","Naive inherited-label classifier",12,0.746962936593376,0.75,0.6,0.816666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.856460281275078,0.75,0.6,0.816666666666667,"q90_prob"
"test","Naive inherited-label classifier",12,0.948244380796165,0.75,0.6,0.829059829059829,"q99_prob"
"train","Categorical EM-MMIL",32,0.530983919380761,0.875,0.772222222222222,0.796309523809524,"mean_prob"
"train","Categorical EM-MMIL",32,0.635684373831895,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical EM-MMIL",32,0.7657805466088,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical EM-MMIL",32,0.874618935298216,0.78125,0.611111111111111,0.841176470588235,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.534531380543239,0.875,0.772222222222222,0.796309523809524,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.635165305608187,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical MCEM-MMIL",32,0.766911075496545,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.87564071507108,0.78125,0.611111111111111,0.841176470588235,"q99_prob"
"train","Naive inherited-label classifier",32,0.464766081996393,0.90625,0.8,0.820749143329789,"median_prob"
"train","Naive inherited-label classifier",32,0.541586106327534,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Naive inherited-label classifier",32,0.692367197070984,0.84375,0.705555555555555,0.707474747474747,"q90_prob"
"train","Naive inherited-label classifier",32,0.851842634386778,0.75,0.583333333333333,0.814496314496315,"q99_prob"
