"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0513613448895502,0.3,0.302538177988415,1.03714611095051
2,0.0392488224007873,0.3,0.300631911532385,1.05673324909589
3,0.0284782963485309,0.299934593460184,0.299273301737757,1.13144908635909
4,0.0223283169305104,0.299710113606927,0.298767772511848,1.23314257137996
5,0.0160185142738988,0.299544734017725,0.299905213270142,1.33849574866486
6,0.0123182647711213,0.299386397974887,0.299062664560295,1.43927980824553
7,0.0105038553059286,0.299401106752256,0.300105318588731,1.52226840049904
8,0.0104763456484798,0.299327032064914,0.299252238020011,1.61840823087318
9,0.00862375603716508,0.299496560946363,0.301948393891522,1.68603287503854
10,0.00867539800987115,0.299511720359255,0.301611374407583,1.7553323115732
11,0.00734635139611933,0.299450021716725,0.300610847814639,1.81115559490531
12,0.00764523389124628,0.299286365292264,0.299989468141127,1.87819640877613
13,0.00637508837970238,0.298812483088401,0.299399684044234,1.93838399251354
14,0.00646470635838374,0.297887857196075,0.297967351237493,1.99783567855688
15,0.00582702337473608,0.296923935823441,0.29781990521327,2.05522249866123
16,0.0055334916225923,0.295639383365988,0.296787783043707,2.14238655852877
17,0.00371317657145163,0.294610278921472,0.295629278567667,2.19741614374989
18,0.00301789162571364,0.294370592360709,0.296061084781464,2.25051833980885
19,0.00254125446557628,0.293872383860722,0.295555555555556,2.29824706393818
20,0.00232885579214714,0.293187747383953,0.294418114797262,2.33753904893566
21,0.00252224815256309,0.292224703233566,0.292901527119537,2.36791013114704
22,0.00200481873119622,0.29203385039588,0.292764612954186,2.37579075967337
23,0.00195587524225794,0.292081697212064,0.292785676671933,2.40155077957492
24,0.00129615484832893,0.292002680074753,0.292648762506582,2.41346530563594
25,0.00121717740447212,0.292077698571506,0.292817272248552,2.44084569832548
26,0.00159872504416393,0.291204274128496,0.291279620853081,2.46238393041975
27,0.00101615812872238,0.290923241922641,0.290710900473934,2.48928116423865
28,0.00100745385683538,0.291268430614667,0.291406003159558,2.49642647767987
29,0.00114409032725556,0.290975099441805,0.290858346498157,2.51985513575288
30,0.00140752791458616,0.291079257158849,0.291058451816746,2.54277910950138
