"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0687581929194608,0.680640752914371,0.786391897736456,0.892079620475015,0.593931194433707
2,0.0367376344093176,0.589582805981346,0.644065513479747,0.82345018180659,0.596057209122536
3,0.0204131863458013,0.535547526221011,0.554099109127975,0.814596902814013,0.595670660997294
4,0.0117704654844781,0.503168934155038,0.504580183675626,0.82552959529094,0.595477386934673
5,0.00854048017544263,0.479129382281301,0.471510697048548,0.844539776040413,0.595090838809432
6,0.0062710812050913,0.461779073998141,0.445958845718393,0.86651588424336,0.595670660997294
7,0.00487870959137274,0.449857787662554,0.435217301096284,0.885850292695109,0.596057209122536
8,0.00448779771223987,0.4388257825155,0.420767172154456,0.907937124768761,0.595090838809432
9,0.00410425394443565,0.43007247470074,0.414833482565893,0.93041301583215,0.600502512562814
10,0.00446790670551349,0.421537109312015,0.404333864822968,0.959062674410848,0.606494008504059
11,0.00400450139685388,0.414787174967931,0.396218846037007,0.987466445522363,0.610359489756475
12,0.00332430152642584,0.408805466354018,0.391924694957279,1.01247178129103,0.610939311944337
13,0.00283069170265311,0.404176078937303,0.385411003044745,1.03551546520762,0.611132586006958
14,0.00229864966651371,0.400277887946693,0.383275515701297,1.05326924061695,0.612098956320062
15,0.00296963176487191,0.395891073524312,0.377823566077012,1.07429392933067,0.61403169694627
16,0.00278544783232289,0.39073162645915,0.371114514808712,1.10051179537505,0.612485504445303
17,0.00283395164282991,0.387338118305001,0.368426795562195,1.12068133996182,0.612678778507924
18,0.00255736723485123,0.384729742548562,0.366645956579559,1.13706301216396,0.612678778507924
19,0.00211218916594173,0.382530087705147,0.361053356736095,1.14904658403337,0.614418245071511
20,0.00206012388530072,0.381580428144225,0.362528442066561,1.1587648304382,0.615577889447236
21,0.00105795164711051,0.380391511619624,0.361255597692153,1.16611274356104,0.61654425976034
22,0.0015326297738271,0.379093534870695,0.358416167787557,1.17520948972383,0.617510630073444
23,0.0017087172380741,0.37792798085994,0.357764427538387,1.18184399590035,0.618090452261307
24,0.00197340955897387,0.377634855772577,0.3560389700528,1.18543462531573,0.619250096637031
25,0.00219743101046687,0.376302247141877,0.35689846352234,1.19216827054115,0.62137611132586
26,0.00154510011895211,0.376274883372452,0.355427087831295,1.19381583767818,0.622149207576343
27,0.00181394287936754,0.37531803494594,0.355250790087844,1.20148409962561,0.621762659451102
28,0.00168003713475134,0.375022775703552,0.35428599737487,1.20621570537802,0.623115577889447
29,0.00181756413420987,0.374129409369711,0.354374241927623,1.21697235962722,0.623308851952068
30,0.00117615260508668,0.373561348665661,0.353726725260701,1.21892168761082,0.62388867413993
