"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.937461778942445,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical EM-MMIL",12,0.976551669167965,0.666666666666667,0.533333333333333,0.717948717948718,"q90_prob"
"test","Categorical EM-MMIL",12,0.999116371209078,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical EM-MMIL",12,1.22355864299494,0.583333333333333,0.466666666666667,0.619047619047619,"median_prob"
"test","Categorical MCEM-MMIL",12,0.940007206671754,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical MCEM-MMIL",12,0.974535512654607,0.666666666666667,0.533333333333333,0.717948717948718,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.00181646462728,0.75,0.6,0.816666666666667,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.22663362846406,0.583333333333333,0.466666666666667,0.619047619047619,"median_prob"
"test","Naive inherited-label classifier",12,0.932273100459144,0.416666666666667,0.333333333333333,0.588235294117647,"q99_prob"
"test","Naive inherited-label classifier",12,0.950351511294862,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.970390959320527,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.973153539392475,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"train","Categorical EM-MMIL",32,0.832156228117937,0.625,0.477777777777778,0.658974358974359,"q99_prob"
"train","Categorical EM-MMIL",32,0.879060452580422,0.53125,0.394444444444444,0.513081395348837,"q90_prob"
"train","Categorical EM-MMIL",32,0.932694952793266,0.5625,0.422222222222222,0.568627450980392,"mean_prob"
"train","Categorical EM-MMIL",32,1.15327535450624,0.5,0.366666666666667,0.451515151515152,"median_prob"
"train","Categorical MCEM-MMIL",32,0.831549966716178,0.625,0.477777777777778,0.658974358974359,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.884879424046596,0.5625,0.422222222222222,0.568627450980392,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.933566298628594,0.5625,0.422222222222222,0.568627450980392,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.15547138888028,0.5,0.366666666666667,0.451515151515152,"median_prob"
"train","Naive inherited-label classifier",32,0.889867849182452,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Naive inherited-label classifier",32,0.895388587119813,0.4375,0.311111111111111,0.608695652173913,"q90_prob"
"train","Naive inherited-label classifier",32,0.90241726702068,0.46875,0.338888888888889,0.382539682539683,"q99_prob"
"train","Naive inherited-label classifier",32,0.91817737003329,0.4375,0.311111111111111,0.608695652173913,"median_prob"
