"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.821474561728081,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical EM-MMIL",12,0.872627771532162,0.833333333333333,0.666666666666667,0.916666666666667,"median_prob"
"test","Categorical EM-MMIL",12,0.967017618230301,0.5,0.4,0.479166666666667,"q99_prob"
"test","Categorical EM-MMIL",12,1.02652859786274,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Categorical MCEM-MMIL",12,0.822155839842806,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.873561080811101,0.833333333333333,0.666666666666667,0.916666666666667,"median_prob"
"test","Categorical MCEM-MMIL",12,0.966281420387684,0.416666666666667,0.333333333333333,0.588235294117647,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.02641421021041,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Naive inherited-label classifier",12,0.713911152574288,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Naive inherited-label classifier",12,0.74864363868911,0.833333333333333,0.666666666666667,0.916666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.863968134980901,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Naive inherited-label classifier",12,0.951586358207811,0.5,0.4,0.479166666666667,"q99_prob"
"train","Categorical EM-MMIL",32,0.69868717005626,0.71875,0.555555555555556,0.769041769041769,"mean_prob"
"train","Categorical EM-MMIL",32,0.713649301373478,0.78125,0.611111111111111,0.845238095238095,"median_prob"
"train","Categorical EM-MMIL",32,0.82988039518864,0.71875,0.555555555555556,0.775689223057644,"q90_prob"
"train","Categorical EM-MMIL",32,0.923487366935349,0.59375,0.444444444444444,0.592436974789916,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.703793501308204,0.71875,0.555555555555556,0.769041769041769,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.724554824635209,0.78125,0.611111111111111,0.845238095238095,"median_prob"
"train","Categorical MCEM-MMIL",32,0.842776610206758,0.71875,0.555555555555556,0.775689223057644,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.92497935696,0.59375,0.444444444444444,0.592436974789916,"q99_prob"
"train","Naive inherited-label classifier",32,0.676547723329166,0.75,0.583333333333333,0.807971014492754,"median_prob"
"train","Naive inherited-label classifier",32,0.706622133024698,0.71875,0.555555555555556,0.769041769041769,"mean_prob"
"train","Naive inherited-label classifier",32,0.790669106828497,0.71875,0.555555555555556,0.769041769041769,"q90_prob"
"train","Naive inherited-label classifier",32,0.88658965061663,0.625,0.472222222222222,0.651260504201681,"q99_prob"
