"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.445450656496887,0.962319356990766
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.397209421180768,0.80317152327759
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.212312898991944,0.643186425356488
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.139458715373277,0.423436085579523
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.0827726213344117,0.228759341985585
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.0209134990328106,0.04672908508779
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.000825185549913606,0.002251904002708
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.000441806128206609,0.000552641201698527
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.0305249792897077,0.0644053451549235
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.0241955662420343,0.0426861360895689
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.0237606596780343,0.0590805602456896
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.0133270960096301,0.0271446797335937
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.00763402876418701,0.0213103794887389
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.00166561004192542,0.00332700894184859
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.000933532039074203,0.00227046740058654
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,8.32866459690236e-05,0.000205570662822975
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.999091527804117,0.999940452360295
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.978152968928115,0.99961875925072
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.975362627629759,0.993742362403801
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.909593349901401,0.999999910811995
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.858875674584798,0.993957115281102
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.757162121718349,0.994456691408798
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.589463482809601,0.955425472640292
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.530788683825079,0.993540546179994
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.773897358150513,0.879340100661127
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.575788027069946,0.674215879772579
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.534183178332224,0.701195419445066
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.527776753385428,0.805022742422551
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.497279952473704,0.723012710048098
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.474850802155733,0.650504067236979
"test","Naive inherited-label classifier","I","NK cells","I",55,0.448311928680682,0.593050794231733
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.382431036306847,0.599377294334861
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.16581970564961,0.16581970564961
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.486762463530529,0.654651092150477
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.237453447076062,0.34330416260213
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.185026726367195,0.30310896631145
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.153132943630925,0.189451291875789
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.127365336291606,0.276861047690342
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.126307500280669,0.189773495709908
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.110616952431736,0.225558931838534
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.075028492471254,0.075028492471254
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.0679868079057654,0.0842853661007701
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.759151801879137,0.759151801879137
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.425380571038649,0.652048609783046
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.361606294182836,0.910173354153787
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.340122471477072,0.584939207278992
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.33845148537617,0.547892045704841
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.271079029299129,0.38932050636894
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.265266600450234,0.77952676368144
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.158115833943722,0.275253861186913
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.130806500162624,0.34191944873646
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.76165903373061,0.76165903373061
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.451382731934984,0.5924718563841
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.444423181250866,0.667946836456679
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.43458741228499,0.614754698577395
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.433639947343249,0.713342270684199
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.345092784388128,0.475024393612542
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.328452005302576,0.815173325351955
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.215137066868886,0.32800957229548
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.198556125187901,0.234715967185435
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.635475393257514,0.786679243659048
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.234364865802788,0.35545072482478
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.158205536307242,0.280253737512486
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.12966041681377,0.266035056319125
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.109471916457656,0.14778644390126
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.101924501820319,0.140691844266709
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.0946190105768906,0.0946190105768906
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.0922094297665827,0.105200209158938
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.0794129972149568,0.216319474416946
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.709234445045516,0.758385066435405
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.592134997482467,0.9752833641804
