"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,0.998314150522516,1.2291233215356,0.655447541190897,0.37819404206862
"test","MCEM-MMIL",11,0.999380975984216,1.21772145794206,0.665028185212244,0.376353286395762
"test","Naive inherited-label classifier",11,0.411059695117114,0.382783415392634,0.660163969525643,1.02770267708009
"train","Deterministic EM-MMIL",33,0.953512199437373,1.24500256189247,0.509535141950617,0.339668636839138
"train","MCEM-MMIL",33,0.956996566640634,1.24150217909059,0.513796121029197,0.331099775650307
"train","Naive inherited-label classifier",33,0.3695692483881,0.313845891148906,0.549547949266092,0.970102427520079
