"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0717281472366864,0.677014006011857,0.786391897736456,0.886915040673565,0.598763045999227
2,0.0390839588454686,0.582686728941918,0.641588744565673,0.816538709961804,0.60668728256668
3,0.0227237755613477,0.525013070260874,0.546588714371427,0.807172527901843,0.613451874758407
4,0.0139722877710154,0.488748653002362,0.492961043072155,0.817505444456124,0.622729029764206
5,0.0102820401565762,0.462315702154984,0.456766269783505,0.83525641415181,0.626401236954001
6,0.00739155011336223,0.443574600277801,0.428013939118641,0.852969603142113,0.628140703517588
7,0.0049951568417007,0.431101220800368,0.413398664027962,0.868064570972315,0.630073444143796
8,0.00360137484620267,0.421875874682326,0.402045360891842,0.881526842777224,0.633359103208349
9,0.00306104243863649,0.413761602671063,0.39409685686109,0.894198521935448,0.634712021646695
10,0.0029619521506528,0.406269559572425,0.384311888368598,0.907163452571645,0.636644762272903
11,0.00225574147947353,0.400207994664237,0.378657737785104,0.919129071402428,0.637417858523386
12,0.00178594727947764,0.395342557905574,0.374237369816441,0.929865176573439,0.636838036335524
13,0.00201576027004523,0.39037988697377,0.367313596688341,0.942543795907592,0.637417858523386
14,0.00168831289858198,0.385690453847745,0.364714194247947,0.954087721620728,0.639157325086973
15,0.00140468215492942,0.381709195713791,0.360620345178046,0.966494688729045,0.638577502899111
16,0.00136569603928053,0.377307014417314,0.353552158826829,0.978866934804535,0.638964051024352
17,0.000846786455633075,0.374907842286246,0.352257108478863,0.987483106216383,0.638577502899111
18,0.00115486239417808,0.37332647587484,0.350019560539468,0.994206672702982,0.638770776961732
19,0.00119987761343814,0.371462710284786,0.348312350450199,1.00269599951768,0.638770776961732
20,0.00085424629849348,0.370692556123197,0.348326377933203,1.00636745099089,0.639157325086973
21,0.00102241860526585,0.368914050160554,0.347109359122824,1.01395135486226,0.639157325086973
22,0.000756286139446606,0.367539949098431,0.346044149838118,1.01921970545934,0.638770776961732
23,0.000930074053989144,0.364909456087408,0.342407319714402,1.03096822938513,0.639350599149594
24,0.000780115204122784,0.364691670688607,0.34107376104345,1.03154244034599,0.640123695400077
25,0.000982668209800758,0.363534908003484,0.34308131500493,1.03727763348432,0.639930421337456
26,0.000621663353003469,0.363151171663499,0.340320230538075,1.04123303678802,0.639543873212215
27,0.00114230130068514,0.361504277811494,0.339598674382356,1.04592649155692,0.638770776961732
28,0.000724995063804869,0.361670371062073,0.341294514225412,1.04728087549462,0.639350599149594
29,0.000937462105859344,0.36083818976682,0.33733214151158,1.05200619869392,0.639737147274836
30,0.00100765244594251,0.359543942206961,0.338366708178374,1.05946288266826,0.639543873212215
