"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0531707444493748,0.3,1.01720791609006
2,0.0333963174845532,0.3,1.01857289101816
3,0.0218049581247844,0.299937268479201,1.05104282518299
4,0.0150128625824745,0.29986925005953,1.08666092940961
5,0.0111819465552095,0.299839341825739,1.11677524750455
6,0.00904591767314637,0.299820925515836,1.14058818162815
7,0.00781066368838073,0.299806232351611,1.15962918504018
8,0.00700575648912782,0.29979062469957,1.17547172078478
9,0.00642469674992287,0.29977023151458,1.18922692111697
10,0.00594909619316324,0.29973805421332,1.20155138892419
11,0.00552953147998092,0.299691729956823,1.21278586255517
12,0.00515859638148756,0.299644503324619,1.22310193064213
13,0.00481965914138748,0.299589326167596,1.23261251914919
14,0.00451081954609359,0.299532500421761,1.24140912271132
15,0.00423043189965232,0.299473137480672,1.24955697706788
16,0.00396551125758788,0.299398681169539,1.25712372123511
17,0.00371943667926546,0.299319059531516,1.26415937459477
18,0.00349753660128142,0.299243076198067,1.27069995659885
19,0.00329008909098246,0.299158292035585,1.2767753913235
20,0.0030999667271901,0.299075195816224,1.28245966573211
21,0.00292144985640876,0.298986791101659,1.28777900292077
22,0.0027502222885912,0.29889349986273,1.29275920030746
23,0.00258933232007488,0.298798385737472,1.29742710577036
24,0.00243203749360653,0.298694965957858,1.30180970568958
25,0.00228146678247431,0.298585161734853,1.30592232834984
26,0.0021388987883525,0.298473855629037,1.30977547498315
27,0.00200693905783928,0.298364365447694,1.3133893047246
28,0.00188467976747925,0.298256175882713,1.31678548871357
29,0.00177396072160908,0.298154637092697,1.31998809551533
30,0.00167123397018803,0.298056767502311,1.3230193093996
