"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0532779578054332,0.3,0.302538177988415,1.01268564843466
2,0.0343651347167377,0.3,0.300631911532385,1.01810793682932
3,0.0219658592156237,0.299917836004437,0.298672985781991,1.05617416492574
4,0.0160364999671893,0.299843140418941,0.296956292785677,1.09767419751432
5,0.010340505026999,0.299829278305216,0.300410742496051,1.11685582161271
6,0.0101639802136329,0.299767714269455,0.298241179568194,1.14216819498633
7,0.00815640078967302,0.299782712166692,0.300063191153239,1.15795079956899
8,0.00861182782102622,0.299778952093394,0.300958399157451,1.17395168077787
9,0.00658776302165772,0.299730244754689,0.30030542390732,1.19161566290407
10,0.00720135444935598,0.299693829393665,0.299947340705635,1.20456644246334
11,0.00546463161710315,0.299631974964851,0.299799894681411,1.20917923670609
12,0.0056871313690332,0.299637468265423,0.299915745129015,1.21794401989104
13,0.0061800606750294,0.2995131742535,0.298430753027909,1.22825539327797
14,0.00527771457278,0.299542566135824,0.300263296471827,1.23398339685094
15,0.00565789959735815,0.299453323373956,0.298915218536072,1.24191611111989
16,0.0057384117700169,0.299258519098844,0.297661927330174,1.25423414314907
17,0.00516181759225673,0.299187487200836,0.298378093733544,1.25970014818256
18,0.00499022769625685,0.299117983821736,0.298799368088468,1.264570641685
19,0.00438294083958143,0.299110575408585,0.299031068983676,1.2716012012235
20,0.00465830231168709,0.29886610025459,0.297777777777778,1.28274408645999
21,0.00363018924270936,0.298936268717909,0.299094260136914,1.28659800814598
22,0.00436659523436188,0.298714552229788,0.297219589257504,1.29676926957874
23,0.00388042656505824,0.2989238819536,0.299747235387046,1.29558735943063
24,0.0032899413579632,0.298735459233698,0.298609794628752,1.30098349001117
25,0.00396799299464088,0.298461642330943,0.297767245918905,1.30852754670353
26,0.00365254069026319,0.298293444685263,0.297925223802001,1.31787688238866
27,0.00302173235499336,0.298241895263648,0.297525013164824,1.32184741517625
28,0.00288897344667663,0.298511965753423,0.299873617693523,1.31747848709352
29,0.0039495679614362,0.29831543134783,0.299031068983676,1.3192895962811
30,0.00315001021274956,0.298147908810916,0.298041074249605,1.32468572851543
