"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0405121580894975,0.3,0.302538177988415,1.01906528367689
2,0.0299561146346705,0.3,0.30102159031069,1.01986184246257
3,0.0266256346123516,0.3,0.297503949447077,1.04628969457139
4,0.0242230624881612,0.3,0.298641390205371,1.07372445286752
5,0.0217078835643486,0.3,0.300400210637177,1.10821260900795
6,0.0194198828286313,0.3,0.298557135334386,1.15102939471711
7,0.0182453151328971,0.299877158562938,0.30057925223802,1.19313101617082
8,0.0172068675314601,0.29929845433409,0.300263296471827,1.24018485739515
9,0.0157893705454283,0.298118737496452,0.299494470774092,1.29416148320919
10,0.0129434434258611,0.294558231758346,0.297830437072143,1.35416794397465
11,0.00941992037357623,0.288634806766068,0.295302790942601,1.40813500558396
12,0.00812751980653662,0.283683485814955,0.286982622432859,1.47075622507388
13,0.00726343083810806,0.282458033397386,0.284012638230648,1.4997868976314
14,0.00622492100898993,0.281077651974219,0.283275408109531,1.53134567721897
15,0.00642087058640515,0.280410828986662,0.282064244339126,1.54075912680588
16,0.00535370137970466,0.278443229446628,0.280052659294365,1.56861389513086
17,0.00445698164913581,0.27637471593587,0.277051079515534,1.59699084639349
18,0.0046245828096847,0.275878334043055,0.276503422854134,1.61076839984006
19,0.00394691857267173,0.274906654439721,0.275576619273302,1.62605545830277
20,0.00420469259341579,0.273260560606664,0.273891521853607,1.64484260172844
21,0.00385642696135954,0.273553382598556,0.273680884676145,1.64972187128324
22,0.00469473428559816,0.273195441094358,0.27230121116377,1.66967982742784
23,0.00420513789230956,0.273447949173308,0.273396524486572,1.67053868814823
24,0.00415952758135981,0.273138826835838,0.27345971563981,1.68634373023976
25,0.00454375098293661,0.274770104011091,0.273744075829384,1.68681301615387
26,0.00406657590819093,0.274821193545149,0.2742074776198,1.69762475052443
27,0.00413717843648009,0.27531339150345,0.275976829910479,1.68731735185959
28,0.00400673944215973,0.275566406189504,0.275618746708794,1.68359699148083
29,0.00414354447143516,0.275829941772952,0.275934702474987,1.6865620703555
30,0.00394183605932917,0.27492199438794,0.275313322801474,1.69681237929176
