"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,1.0908725293006,0.583333333333333,0.666666666666667,0.583333333333333,"q99_prob"
"test","Categorical EM-MMIL",12,1.09115119342099,0.5,0.5,0.496632996632997,"median_prob"
"test","Categorical EM-MMIL",12,1.09440925323678,0.333333333333333,0.366666666666667,0.340740740740741,"mean_prob"
"test","Categorical EM-MMIL",12,1.10470268857081,0.416666666666667,0.433333333333333,0.400793650793651,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.09239464539363,0.5,0.5,0.496632996632997,"median_prob"
"test","Categorical MCEM-MMIL",12,1.09320145943253,0.5,0.6,0.481481481481481,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.09433193357643,0.416666666666667,0.433333333333333,0.407407407407407,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.10620129843116,0.333333333333333,0.266666666666667,0.383838383838384,"q90_prob"
"test","Naive inherited-label classifier",12,1.07929401212449,0.5,0.5,0.5,"median_prob"
"test","Naive inherited-label classifier",12,1.08670448057453,0.5,0.5,0.444444444444444,"mean_prob"
"test","Naive inherited-label classifier",12,1.09663726541013,0.416666666666667,0.533333333333333,0.41005291005291,"q90_prob"
"test","Naive inherited-label classifier",12,1.10327867798951,0.333333333333333,0.466666666666667,0.323809523809524,"q99_prob"
"train","Categorical EM-MMIL",32,1.09309472280981,0.4375,0.466666666666667,0.423931623931624,"q99_prob"
"train","Categorical EM-MMIL",32,1.0948676963113,0.34375,0.311111111111111,0.312534209085933,"mean_prob"
"train","Categorical EM-MMIL",32,1.09534501142062,0.4375,0.438888888888889,0.420218812162546,"q90_prob"
"train","Categorical EM-MMIL",32,1.09678390170171,0.4375,0.427777777777778,0.414285714285714,"median_prob"
"train","Categorical MCEM-MMIL",32,1.09259806931534,0.28125,0.294444444444444,0.252248267728144,"q99_prob"
"train","Categorical MCEM-MMIL",32,1.093639764604,0.4375,0.433333333333333,0.418997668997669,"q90_prob"
"train","Categorical MCEM-MMIL",32,1.09459335200969,0.34375,0.311111111111111,0.312534209085933,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.09721157430393,0.3125,0.283333333333333,0.290448343079922,"median_prob"
"train","Naive inherited-label classifier",32,1.08510913165904,0.34375,0.311111111111111,0.312534209085933,"q99_prob"
"train","Naive inherited-label classifier",32,1.08856009193351,0.3125,0.288888888888889,0.287878787878788,"mean_prob"
"train","Naive inherited-label classifier",32,1.09095091885857,0.4375,0.422222222222222,0.407017543859649,"median_prob"
"train","Naive inherited-label classifier",32,1.09852983774006,0.25,0.277777777777778,0.246503496503497,"q90_prob"
