"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.956925102734685,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical EM-MMIL",12,1.0502690585029,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Categorical EM-MMIL",12,1.06171026782584,0.583333333333333,0.466666666666667,0.619047619047619,"mean_prob"
"test","Categorical EM-MMIL",12,1.28131229804542,0.583333333333333,0.466666666666667,0.619047619047619,"median_prob"
"test","Categorical MCEM-MMIL",12,0.957765106662836,0.75,0.6,0.816666666666667,"q99_prob"
"test","Categorical MCEM-MMIL",12,1.05567863434586,0.666666666666667,0.533333333333333,0.732142857142857,"q90_prob"
"test","Categorical MCEM-MMIL",12,1.06582461650308,0.583333333333333,0.466666666666667,0.619047619047619,"mean_prob"
"test","Categorical MCEM-MMIL",12,1.2840405801406,0.583333333333333,0.466666666666667,0.619047619047619,"median_prob"
"test","Naive inherited-label classifier",12,0.932092212060621,0.416666666666667,0.333333333333333,0.588235294117647,"q99_prob"
"test","Naive inherited-label classifier",12,0.950201441849203,0.416666666666667,0.333333333333333,0.588235294117647,"mean_prob"
"test","Naive inherited-label classifier",12,0.971036260337439,0.416666666666667,0.333333333333333,0.588235294117647,"median_prob"
"test","Naive inherited-label classifier",12,0.972542774886436,0.416666666666667,0.333333333333333,0.588235294117647,"q90_prob"
"train","Categorical EM-MMIL",32,0.835152828512617,0.59375,0.45,0.608974358974359,"q99_prob"
"train","Categorical EM-MMIL",32,0.902130003450437,0.53125,0.394444444444444,0.513081395348837,"q90_prob"
"train","Categorical EM-MMIL",32,0.951478611647684,0.5,0.366666666666667,0.451515151515152,"mean_prob"
"train","Categorical EM-MMIL",32,1.18883250499438,0.4375,0.311111111111111,0.608695652173913,"median_prob"
"train","Categorical MCEM-MMIL",32,0.834405259992347,0.59375,0.45,0.608974358974359,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.906491288619169,0.53125,0.394444444444444,0.513081395348837,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.955117574423653,0.5,0.366666666666667,0.451515151515152,"mean_prob"
"train","Categorical MCEM-MMIL",32,1.19546301468965,0.4375,0.311111111111111,0.608695652173913,"median_prob"
"train","Naive inherited-label classifier",32,0.889771306323508,0.4375,0.311111111111111,0.608695652173913,"mean_prob"
"train","Naive inherited-label classifier",32,0.894625024743966,0.4375,0.311111111111111,0.608695652173913,"q90_prob"
"train","Naive inherited-label classifier",32,0.902217608648049,0.5,0.366666666666667,0.451515151515152,"q99_prob"
"train","Naive inherited-label classifier",32,0.917722192635503,0.4375,0.311111111111111,0.608695652173913,"median_prob"
