"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0687486884856447,0.680134609055171,0.891445624184532,0.59470429068419
2,0.0364797376830769,0.589491398448077,0.823156184805838,0.59470429068419
3,0.0203399084772151,0.535831218374209,0.814368377584834,0.596443757247777
4,0.0124193051246961,0.502057726738624,0.826042318502089,0.596830305373019
5,0.00817165383245246,0.479267672691547,0.844064657811142,0.596057209122536
6,0.00578137744690441,0.462920128573173,0.863411515540395,0.596057209122536
7,0.0044683540035133,0.450482963800701,0.882540352083865,0.596830305373019
8,0.00393808634597318,0.440399734910333,0.901626961353477,0.598763045999227
9,0.00383137017623095,0.431797927319401,0.921628009322435,0.601662156938539
10,0.00355603949231743,0.424468487160147,0.94199764325014,0.607073830691921
11,0.00300095112736773,0.418355365176631,0.960874752092701,0.608426749130267
12,0.00247839270004842,0.413217446225989,0.977585891206879,0.609586393505992
13,0.00209542525999323,0.408810436143459,0.992450365459773,0.609393119443371
14,0.00183524244911568,0.404984319229649,1.00606048516392,0.610552763819096
15,0.00164104368975835,0.401682736080027,1.0187389297297,0.611325860069579
16,0.00147171877261706,0.398889871462434,1.03031703451007,0.612098956320062
17,0.00131261590068274,0.396551919846297,1.04062045125777,0.611519134132199
18,0.00117031105660478,0.394601825244101,1.04969015942928,0.612098956320062
19,0.00104780275475263,0.392963730468089,1.05777561564799,0.613065326633166
20,0.000932988394418464,0.39157205194533,1.06515195903905,0.612872052570545
21,0.000825130909449628,0.390368686953924,1.07199859882676,0.613065326633166
22,0.000713606365438985,0.389300200387968,1.07846714643268,0.613258600695787
23,0.000627204872253442,0.388347481809558,1.08467829257692,0.613451874758407
24,0.000560842849510587,0.387495393218276,1.0907734163928,0.614224971008891
25,0.000500270071934818,0.38674107960277,1.09664935684779,0.614418245071511
26,0.000422372213413826,0.38609619220494,1.10180943211619,0.614224971008891
27,0.000342991928495928,0.385554981892535,1.10594518030826,0.614418245071511
28,0.000279983210977682,0.385099638235465,1.10915121683943,0.614611519134132
29,0.000237350475375691,0.384705967550203,1.11172047122697,0.614804793196753
30,0.000208718289992496,0.384386281797605,1.11373000640134,0.615191341321995
