"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0300762907994504,0.817599668168573,0.786391897736456,1.11600674878245,0.330305373018941
2,0.00849448616548089,0.817658450896886,0.783557169471064,1.11526744724371,0.322574410514109
3,0.00827108672403189,0.817134068255859,0.779530356926079,1.11429457739858,0.332044839582528
4,0.00794406654334299,0.81708989889773,0.785311318961547,1.11415138760744,0.330691921144182
5,0.00758250416897551,0.817583266715999,0.781978957354559,1.11545138203738,0.331271743332045
6,0.00793435258923869,0.817331149996518,0.776876542848209,1.11579507933952,0.326633165829146
7,0.00793909017517005,0.817761988722399,0.786146161604287,1.11555829654319,0.328179358330112
8,0.00784697302344723,0.817440454870111,0.784506928572291,1.11441868561015,0.329725550831078
9,0.00771555143998644,0.817269427168516,0.784879456054378,1.11400002505214,0.33011209895632
10,0.00799738315147337,0.817373208515495,0.783152650533207,1.11575106961256,0.323540780827213
11,0.00786684704014342,0.817699892606566,0.781967054275042,1.11547056625917,0.329532276768458
12,0.00793333342964411,0.817478681208144,0.780913984908894,1.11534772418138,0.324507151140317
13,0.00750833322918471,0.81750217407073,0.779520473526058,1.11579118024291,0.327212988017008
14,0.00750812641696475,0.81729338870373,0.784193754910634,1.1142536329501,0.329725550831078
15,0.00741711952257249,0.817382222947867,0.780519753447889,1.11492149680819,0.332044839582528
16,0.00782137437290246,0.817642604259085,0.781234376432695,1.11606903250124,0.325666795516042
17,0.00794789633011952,0.817904189550917,0.782653933843821,1.11586650608667,0.32276768457673
18,0.00774201364761367,0.817362642307105,0.783730978523543,1.11427414243156,0.330498647081562
19,0.00790001147407056,0.817204650077979,0.779503462696237,1.11516810860801,0.335137224584461
20,0.00822427239267467,0.817093648703129,0.783455107070764,1.11466177104879,0.326633165829146
21,0.00774860957407064,0.817191401586404,0.783239284611008,1.11451411049995,0.333204483958253
22,0.00771289643030241,0.817416968275115,0.781325027099845,1.11587100532825,0.329339002705837
23,0.00779149732028266,0.817373738436391,0.783961488006216,1.11484007514065,0.327212988017008
24,0.00796854589318374,0.817354611986596,0.778011746698196,1.11567113134198,0.332044839582528
25,0.00780294170434532,0.816954538525658,0.784912310477071,1.11403741063977,0.331465017394666
26,0.00823572031664156,0.817797719758876,0.782353827470258,1.11604384523684,0.325860069578663
27,0.00802851387252196,0.817562623530981,0.783875582559721,1.11594576304989,0.32779281020487
28,0.00782956164397776,0.817473934567865,0.783100702294001,1.11522341424015,0.331078469269424
29,0.0080011293930661,0.81733142065327,0.781410377464719,1.11445058214187,0.329145728643216
30,0.00776031769645385,0.81723868935753,0.785578793378625,1.11427352903517,0.331851565519907
