"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","I","B lymphocytes","II_III",43,0.323912025449632,0.372117622579573
"test","Categorical MCEM-MMIL","I","Undetermined","II_III",1,0.281995551486402,0.281995551486402
"test","Categorical MCEM-MMIL","I","NK cells","IV",55,0.34315074647927,0.443543071508579
"test","Categorical MCEM-MMIL","I","Fibroblasts","IV",20,0.341788435034379,0.414339266492506
"test","Categorical MCEM-MMIL","I","Epithelial cells","IV",55,0.341448709218716,0.452538111585778
"test","Categorical MCEM-MMIL","I","T lymphocytes","IV",273,0.338706617361103,0.416352472689638
"test","Categorical MCEM-MMIL","I","B lymphocytes","IV",43,0.338444676700563,0.400476574344484
"test","Categorical MCEM-MMIL","I","Myeloid cells","IV",212,0.330331273888809,0.408255406298865
"test","Categorical MCEM-MMIL","I","MAST cells","IV",21,0.327659459992126,0.409911087116664
"test","Categorical MCEM-MMIL","I","Undetermined","IV",1,0.321333928192893,0.321333928192893
"test","Categorical MCEM-MMIL","I","Endothelial cells","IV",6,0.309464840906077,0.344739425603687
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","I",3,0.395517591700516,0.41602325551717
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","I",1,0.356149030624061,0.356149030624061
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","I",41,0.342383909600305,0.450527802570715
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","I",108,0.335933125812189,0.398240690185852
"test","Categorical MCEM-MMIL","II_III","NK cells","I",20,0.332940424563818,0.404079777662889
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","I",54,0.331924939505734,0.408524131918577
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","I",35,0.317068863408007,0.366403314079656
"test","Categorical MCEM-MMIL","II_III","Undetermined","I",2,0.314496382709354,0.3408349470215
"test","Categorical MCEM-MMIL","II_III","MAST cells","I",6,0.311033455884367,0.370668856387038
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.386862709465741,0.391157692495783
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.343821404158839,0.42092037412571
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.335487678409638,0.417816789958092
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,0.331502303345813,0.436784022801458
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.330453952829046,0.381509846651943
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.324709086262646,0.336485281225997
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.319841196995293,0.355836231021314
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.260421862264316,0.303417036243055
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.203445426194563,0.203445426194563
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.440405543181376,0.440405543181376
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.428544681851317,0.488271646122293
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.347218378440889,0.42760771863415
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.339109732433154,0.396084162763825
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.333612921358765,0.391570606387319
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.332587382084628,0.399623924651881
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.326113787053883,0.420054330062298
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.298640907824904,0.320684489107009
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.279773322036838,0.29735646012754
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.348423187663419,0.380868599160189
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.340660647693638,0.409830073063215
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.340297468644633,0.399343184225214
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.340175542516517,0.416270828407503
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.338436729365832,0.401433123185789
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.337955758620332,0.396946173145647
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.328419850145205,0.378598328802632
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.322666925333884,0.389596492183547
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.373531233587843,0.391920241358766
