"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0323363056589383,0.815372486001105,1.11413728119337,0.326053343641283
2,0.00602580683696428,0.815302166229359,1.11317100503662,0.335137224584461
3,0.00557980162589996,0.815324559753388,1.11378546297697,0.335137224584461
4,0.00523268279660214,0.815254596831378,1.11331239029087,0.333977580208736
5,0.00561060424996265,0.815293174309163,1.11338763372633,0.331078469269424
6,0.00614138126452153,0.815337684395275,1.11367125164441,0.334557402396598
7,0.00567616693969646,0.81531169322103,1.11375918852323,0.33494395052184
8,0.00550179197897029,0.815263314003789,1.11362270353086,0.331078469269424
9,0.0054664868590462,0.815472520543077,1.11426036973283,0.332817935833011
10,0.00573275008483045,0.815333030661055,1.11342500672527,0.334364128333978
11,0.00562650866942522,0.815461124744026,1.11372538867756,0.33243138770777
12,0.00563629480784563,0.815309835846527,1.11345915691625,0.334557402396598
13,0.00552457137942362,0.815256096210533,1.11359163947048,0.331078469269424
14,0.00596043384042546,0.815234699662901,1.11347262693671,0.331078469269424
15,0.00570443230947732,0.81540409560396,1.11389793180439,0.333204483958253
16,0.00580030076271207,0.815310208794128,1.1134474158434,0.32759953614225
17,0.00547286203278183,0.815426978701955,1.11394708260195,0.329145728643216
18,0.00565657933705833,0.815328704439874,1.11323463897628,0.33262466177039
19,0.00587092968598512,0.815265773011093,1.11332302000286,0.331658291457286
20,0.00554164805033717,0.815225573571967,1.1136634107978,0.332044839582528
21,0.00566992725892091,0.815339522761903,1.11368766473665,0.330691921144182
22,0.00559338829427959,0.815241504244859,1.113551268779,0.335910320834944
23,0.00568853013959658,0.815256495228836,1.11332971920303,0.330885195206803
24,0.0058841770287854,0.815249731355235,1.11334107504264,0.33262466177039
25,0.00609043677726305,0.815071509869121,1.11289134551175,0.336876691148048
26,0.00564701713546369,0.815125123674901,1.11346721659693,0.33726323927329
27,0.00580254175063832,0.815433355564862,1.11403175954766,0.33243138770777
28,0.00563354974340609,0.815249507199109,1.11313300157625,0.33262466177039
29,0.00592786810862554,0.815196275968149,1.11342885573871,0.330885195206803
30,0.0059267086329465,0.815251872664491,1.11355855368543,0.329145728643216
