"iter","delta","mean_entropy","mean_mc_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0319416641932313,0.815087398021852,0.786391897736456,1.11293604915905,0.336103594897565
2,0.0083717803154172,0.815364011751859,0.780326495278555,1.11336211015476,0.331851565519907
3,0.00813698422448242,0.815561646904374,0.777516809335569,1.11373502848268,0.329145728643216
4,0.00799732897782068,0.815154980294231,0.782445725535029,1.11308703006632,0.335330498647082
5,0.00745541519177498,0.815293909832235,0.779585588167446,1.11399285054021,0.330885195206803
6,0.00767233057026208,0.815263155583744,0.774384657731083,1.11472435115659,0.33262466177039
7,0.0077639174071389,0.81531070855993,0.783425630741266,1.11285403586492,0.331271743332045
8,0.00743026946741287,0.815139751030687,0.781611592120456,1.11361697827094,0.332044839582528
9,0.00732427660574528,0.815354428872612,0.781450428788206,1.11364098119501,0.330885195206803
10,0.00794590673604354,0.815056467791538,0.78072497876404,1.11342022974252,0.333977580208736
11,0.00782178926127203,0.815387165579278,0.780810085190467,1.11359218150295,0.332817935833011
12,0.00772252954496067,0.815255900677551,0.77735891757652,1.11378364738401,0.333011209895632
13,0.00761697946014259,0.815420450525987,0.778452513714942,1.11416983531377,0.327406262079629
14,0.00797578849160799,0.815301447765299,0.781344036949319,1.11354557423267,0.336296868960186
15,0.00764061986428467,0.815346196849571,0.778385425284741,1.11374686003824,0.333011209895632
16,0.00722736998648913,0.815589824640762,0.778969332560573,1.11439027343899,0.334364128333978
17,0.00759539614757446,0.815265296170528,0.77991430925527,1.11396159021019,0.329532276768458
18,0.00746627943154228,0.815588815726712,0.779548299458228,1.11420169660605,0.333591032083494
19,0.00763149008194606,0.815271148708611,0.776434308943961,1.11373097730628,0.331851565519907
20,0.00782649321978957,0.815300261760462,0.781418670292325,1.11316768657677,0.33262466177039
21,0.00719576432499135,0.815446169476256,0.781921166666887,1.1135317552235,0.338616157711635
22,0.00728984584087277,0.815174855976291,0.778965829036787,1.11351461113443,0.327986084267491
23,0.00749554703797407,0.815258897404636,0.7816617623239,1.11341305438589,0.335717046772323
24,0.00780064969431271,0.815184519471233,0.774802837600779,1.11400191825728,0.330691921144182
25,0.00792331761986745,0.815053155195819,0.781003858967998,1.11310698832409,0.335910320834944
26,0.00832308045039375,0.815700397806664,0.780590477891981,1.11391563890499,0.329725550831078
27,0.00794161615870707,0.815341144690491,0.781312387646736,1.11320626542207,0.338229609586394
28,0.00750770377227701,0.815577321895893,0.780656794681201,1.11357981494389,0.33243138770777
29,0.00731594098284183,0.815435429739867,0.779134176378422,1.1135374476967,0.332817935833011
30,0.00736253502997308,0.815410003111326,0.782762543522404,1.11333817050279,0.333784306146115
