"split","model","n_patients","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","aggregation"
"test","Categorical EM-MMIL",12,0.814632369448623,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical EM-MMIL",12,0.952424174421875,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical EM-MMIL",12,0.967013964032121,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Categorical EM-MMIL",12,0.9981301687874,0.75,0.6,0.829059829059829,"q99_prob"
"test","Categorical MCEM-MMIL",12,0.81770759163434,0.833333333333333,0.666666666666667,0.909090909090909,"mean_prob"
"test","Categorical MCEM-MMIL",12,0.958822378480783,0.75,0.6,0.816666666666667,"q90_prob"
"test","Categorical MCEM-MMIL",12,0.969817513397513,0.833333333333333,0.666666666666667,0.909090909090909,"median_prob"
"test","Categorical MCEM-MMIL",12,0.991091835657319,0.75,0.6,0.829059829059829,"q99_prob"
"test","Naive inherited-label classifier",12,0.685766446602593,0.75,0.6,0.816666666666667,"median_prob"
"test","Naive inherited-label classifier",12,0.73137855541675,0.75,0.6,0.816666666666667,"mean_prob"
"test","Naive inherited-label classifier",12,0.84510040549295,0.75,0.6,0.816666666666667,"q90_prob"
"test","Naive inherited-label classifier",12,0.954281014053214,0.666666666666667,0.533333333333333,0.732142857142857,"q99_prob"
"train","Categorical EM-MMIL",32,0.535321286688412,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical EM-MMIL",32,0.567052668174804,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical EM-MMIL",32,0.72309885386913,0.875,0.772222222222222,0.796309523809524,"q90_prob"
"train","Categorical EM-MMIL",32,0.883900894870205,0.8125,0.677777777777778,0.686680469289165,"q99_prob"
"train","Categorical MCEM-MMIL",32,0.535000540847779,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Categorical MCEM-MMIL",32,0.569441075633301,0.90625,0.8,0.820749143329789,"median_prob"
"train","Categorical MCEM-MMIL",32,0.733446431562924,0.875,0.772222222222222,0.796309523809524,"q90_prob"
"train","Categorical MCEM-MMIL",32,0.88119575354674,0.8125,0.677777777777778,0.686680469289165,"q99_prob"
"train","Naive inherited-label classifier",32,0.460587365331524,0.90625,0.8,0.820749143329789,"median_prob"
"train","Naive inherited-label classifier",32,0.534040665259789,0.90625,0.8,0.820749143329789,"mean_prob"
"train","Naive inherited-label classifier",32,0.670864850713458,0.875,0.772222222222222,0.796309523809524,"q90_prob"
"train","Naive inherited-label classifier",32,0.844589321726121,0.78125,0.65,0.667095667095667,"q99_prob"
