"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.428684297618703,0.443804034582133,0.164265129682997
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.127093677623772,0.099236641221374,0.0190839694656489
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.125034627312768,0.166666666666667,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.0849065013443182,0.0476190476190476,0.0211640211640212
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.0834663225838353,0.0535714285714286,0.0127551020408163
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,0.0642761805378452,0,0
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.0380071601085748,0,0
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0348884552589953,0,0
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.0204982488973786,0,0
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.1023111248163,0.0337078651685393,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.0133482128115261,0.00586510263929619,0
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.0133078084924404,0.0105263157894737,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.00838751597513679,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.0077209003141861,0,0
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.00418785042760851,0,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.00312949078395981,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.000526756925536469,0,0
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,8.62188304547528e-05,0,0
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.428781309991342,0.440922190201729,0.161383285302594
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.134300570393293,0.106870229007634,0.0190839694656489
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.127549329650424,0.166666666666667,0
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.0879401646149145,0.0476190476190476,0.0211640211640212
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.0839046287655616,0.0535714285714286,0.0127551020408163
"test","MCEM-MMIL","Advanced","Fibroblasts",3,0.067192392553478,0,0
"test","MCEM-MMIL","Advanced","MAST cells",1,0.0398196639207771,0,0
"test","MCEM-MMIL","Advanced","NK cells",51,0.0351841735725209,0,0
"test","MCEM-MMIL","Advanced","Undetermined",4,0.023983785138773,0,0
"test","MCEM-MMIL","Early","Epithelial cells",89,0.102917119098412,0.0337078651685393,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.0138431318550268,0.0105263157894737,0
"test","MCEM-MMIL","Early","T lymphocytes",341,0.013582439174732,0.00586510263929619,0
"test","MCEM-MMIL","Early","NK cells",50,0.00848493707698181,0,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.00840080536794145,0,0
"test","MCEM-MMIL","Early","MAST cells",12,0.00441872953682696,0,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.00325391975253033,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.000646958906880362,0,0
"test","MCEM-MMIL","Early","Fibroblasts",8,8.79593877493064e-05,0,0
"test","Naive inherited-label classifier","Advanced","Epithelial cells",347,0.917714137332847,1,0.703170028818444
"test","Naive inherited-label classifier","Advanced","Oligodendrocytes",6,0.824583740925038,1,0.5
"test","Naive inherited-label classifier","Advanced","Myeloid cells",262,0.777067418045978,0.935114503816794,0.293893129770992
"test","Naive inherited-label classifier","Advanced","MAST cells",1,0.72286956204179,1,0
"test","Naive inherited-label classifier","Advanced","Fibroblasts",3,0.709227406556332,1,0
"test","Naive inherited-label classifier","Advanced","B lymphocytes",189,0.643097584159695,0.846560846560847,0.0793650793650794
"test","Naive inherited-label classifier","Advanced","NK cells",51,0.616379609893025,0.862745098039216,0.0196078431372549
"test","Naive inherited-label classifier","Advanced","T lymphocytes",392,0.570696162584088,0.607142857142857,0.0663265306122449
"test","Naive inherited-label classifier","Advanced","Undetermined",4,0.492580137143758,0.25,0
