"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.17579648021238,1.8416511143668,0.89139753313873,0.558170323118236
"test","MCEM-MMIL",11,1.18624944206128,1.83228983025869,0.897129136217699,0.558916697376069
"test","Naive inherited-label classifier",11,0.574735833165563,0.586376041731095,0.714377475630269,0.824315621146425
"train","Deterministic EM-MMIL",33,1.16036634413561,1.85419734343703,0.772786429582521,0.542919801776399
"train","MCEM-MMIL",33,1.17017271145721,1.84763017793934,0.782396596379404,0.546379877644408
"train","Naive inherited-label classifier",33,0.526617385065093,0.541475438625819,0.608482710897131,0.82316184618305
