"iter","delta","mean_q_advanced","mean_q_mc_advanced","train_logloss_inherited"
1,0.0441932153070246,0.3,0.302538177988415,1.06829449684944
2,0.042000532947243,0.3,0.301074249605055,1.08577025726805
3,0.0364081576593849,0.3,0.30204318062138,1.14831729545898
4,0.0293442097144122,0.3,0.300747761979989,1.24590506595915
5,0.0214024582248121,0.3,0.300589784096893,1.35107347097417
6,0.0185537821146469,0.299908819407766,0.299842022116904,1.46299336399655
7,0.0145742514123121,0.299276392349914,0.301516587677725,1.57323947741828
8,0.0109920900957923,0.297918169416287,0.301822011585045,1.69789304272307
9,0.00927406036192719,0.294828774611184,0.297451290152712,1.82211475216838
10,0.00576667031520839,0.291929353751469,0.294196945760927,1.92630226953862
11,0.00454935228963864,0.289569823044515,0.291700895208004,1.9919652530835
12,0.00257009607663525,0.288300683019676,0.290605581885203,2.05285835547649
13,0.00214178610741155,0.286899634429204,0.28899420747762,2.08437721778567
14,0.00202617859260011,0.285934086731229,0.288025276461295,2.11090006148284
15,0.00189736737486358,0.283678896466113,0.284318062137967,2.15228477880845
16,0.00156131070447745,0.282545703524313,0.283401790416008,2.18398722433839
17,0.00127012683928642,0.281510807536585,0.281895734597156,2.19935884295164
18,0.00114306330526257,0.281498197153178,0.282116903633491,2.1972502965124
19,0.000879847141012887,0.280939989104647,0.281379673512375,2.20763915476795
20,0.00113898757798622,0.280664767674216,0.280989994734071,2.22423685798403
21,0.000976180323850899,0.280368277194382,0.280958399157451,2.20833027868636
22,0.00132048096259699,0.279214011212438,0.279189046866772,2.23761525100443
23,0.000715692135866366,0.279117589497866,0.279273301737757,2.23478941499848
24,0.000763096891480516,0.278459539897457,0.27826224328594,2.23740843225815
25,0.000720127480275489,0.278933784181933,0.279062664560295,2.23468409105256
26,0.000760810910480495,0.278686433375806,0.278630858346498,2.24269462594879
27,0.000771272579245012,0.278004215655748,0.277704054765666,2.24064982512466
28,0.00128278023397641,0.277382518453246,0.276998420221169,2.23871683332324
29,0.0008002596301012,0.277470763947835,0.277166929963139,2.21434496782159
30,0.00060417829620967,0.277591586521923,0.277419694576093,2.226583411127
