"experiment_id","task_type","categorical_scheme","feature_method","n_components","model_backend","glmnet_alpha","seed","rho","label_strength","mcem_samples","model","aggregation","n_patients","n_early","n_advanced","auroc","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","metric_name","metric_value"
"EXP041_categorical_three_stage_ICAk20_glmnet_ridge_seed2026","categorical","three_stage","ICA",20,"glmnet",0,2026,NA,0.7,30,"Categorical EM-MMIL","q90_prob",12,NA,NA,NA,0.955212662628227,0.833333333333333,0.666666666666667,0.916666666666667,"accuracy",0.833333333333333
"EXP041_categorical_three_stage_ICAk20_glmnet_ridge_seed2026","categorical","three_stage","ICA",20,"glmnet",0,2026,NA,0.7,30,"Categorical MCEM-MMIL","q90_prob",12,NA,NA,NA,0.961651998484949,0.833333333333333,0.666666666666667,0.916666666666667,"accuracy",0.833333333333333
"EXP041_categorical_three_stage_ICAk20_glmnet_ridge_seed2026","categorical","three_stage","ICA",20,"glmnet",0,2026,NA,0.7,30,"Naive inherited-label classifier","median_prob",12,NA,NA,NA,0.753768001772718,0.833333333333333,0.666666666666667,0.916666666666667,"accuracy",0.833333333333333
