"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"test","Deterministic EM-MMIL","Advanced","Epithelial cells",347,0.330436173182314,0.259365994236311,0.00288184438040346
"test","Deterministic EM-MMIL","Advanced","Fibroblasts",3,0.124310745547215,0,0
"test","Deterministic EM-MMIL","Advanced","Oligodendrocytes",6,0.0603955102463563,0,0
"test","Deterministic EM-MMIL","Advanced","Myeloid cells",262,0.0254878536886927,0,0
"test","Deterministic EM-MMIL","Advanced","Undetermined",4,0.0164011535234749,0,0
"test","Deterministic EM-MMIL","Advanced","B lymphocytes",189,0.0148124478722888,0,0
"test","Deterministic EM-MMIL","Advanced","T lymphocytes",392,0.0118784753318249,0,0
"test","Deterministic EM-MMIL","Advanced","NK cells",51,0.0102915109555219,0,0
"test","Deterministic EM-MMIL","Advanced","MAST cells",1,0.00738637102767825,0,0
"test","Deterministic EM-MMIL","Early","Epithelial cells",89,0.378628396763979,0.370786516853933,0.0224719101123595
"test","Deterministic EM-MMIL","Early","Fibroblasts",8,0.0170601356076077,0,0
"test","Deterministic EM-MMIL","Early","Undetermined",1,0.0153707237914205,0,0
"test","Deterministic EM-MMIL","Early","Myeloid cells",95,0.012964467106289,0,0
"test","Deterministic EM-MMIL","Early","Endothelial cells",6,0.00977985948945085,0,0
"test","Deterministic EM-MMIL","Early","T lymphocytes",341,0.00866412003920618,0,0
"test","Deterministic EM-MMIL","Early","B lymphocytes",78,0.00810027631142965,0,0
"test","Deterministic EM-MMIL","Early","NK cells",50,0.00747777968645096,0,0
"test","Deterministic EM-MMIL","Early","MAST cells",12,0.00730559187165151,0,0
"test","MCEM-MMIL","Advanced","Epithelial cells",347,0.365582282924676,0.351585014409222,0.00288184438040346
"test","MCEM-MMIL","Advanced","Fibroblasts",3,0.118770021945238,0,0
"test","MCEM-MMIL","Advanced","Oligodendrocytes",6,0.0556938089430332,0,0
"test","MCEM-MMIL","Advanced","Myeloid cells",262,0.0226765463629894,0,0
"test","MCEM-MMIL","Advanced","Undetermined",4,0.0196583811193705,0,0
"test","MCEM-MMIL","Advanced","B lymphocytes",189,0.0122490714097189,0,0
"test","MCEM-MMIL","Advanced","T lymphocytes",392,0.0101817401662963,0,0
"test","MCEM-MMIL","Advanced","NK cells",51,0.00910701210080993,0,0
"test","MCEM-MMIL","Advanced","MAST cells",1,0.00713103404268622,0,0
"test","MCEM-MMIL","Early","Epithelial cells",89,0.391139353290619,0.382022471910112,0.0224719101123595
"test","MCEM-MMIL","Early","Fibroblasts",8,0.0195271441480145,0,0
"test","MCEM-MMIL","Early","Undetermined",1,0.0177968852221966,0,0
"test","MCEM-MMIL","Early","Myeloid cells",95,0.015060788079312,0,0
"test","MCEM-MMIL","Early","Endothelial cells",6,0.00859312837322553,0,0
"test","MCEM-MMIL","Early","T lymphocytes",341,0.00780296829034768,0,0
"test","MCEM-MMIL","Early","B lymphocytes",78,0.00757362523999734,0,0
"test","MCEM-MMIL","Early","NK cells",50,0.00731533313170076,0,0
"test","MCEM-MMIL","Early","MAST cells",12,0.00691050275539358,0,0
"test","Naive inherited-label classifier","Advanced","Epithelial cells",347,0.796441004582029,0.99135446685879,0.0720461095100865
"test","Naive inherited-label classifier","Advanced","Oligodendrocytes",6,0.763353675603866,1,0
"test","Naive inherited-label classifier","Advanced","Myeloid cells",262,0.74182843047244,0.942748091603053,0.137404580152672
"test","Naive inherited-label classifier","Advanced","Fibroblasts",3,0.650660276412964,1,0
"test","Naive inherited-label classifier","Advanced","B lymphocytes",189,0.613560942745713,0.804232804232804,0.0105820105820106
"test","Naive inherited-label classifier","Advanced","NK cells",51,0.585071189146416,0.666666666666667,0
"test","Naive inherited-label classifier","Advanced","T lymphocytes",392,0.579566543427657,0.673469387755102,0.0127551020408163
"test","Naive inherited-label classifier","Advanced","Undetermined",4,0.560673944652081,0.75,0
"test","Naive inherited-label classifier","Advanced","MAST cells",1,0.491100519895554,0,0
"test","Naive inherited-label classifier","Early","Epithelial cells",89,0.663177750083838,0.820224719101124,0.0224719101123595
"test","Naive inherited-label classifier","Early","Fibroblasts",8,0.657262951135635,0.875,0
"test","Naive inherited-label classifier","Early","Endothelial cells",6,0.551560819149017,0.666666666666667,0
"test","Naive inherited-label classifier","Early","NK cells",50,0.469568269848823,0.4,0
"test","Naive inherited-label classifier","Early","B lymphocytes",78,0.467685455122055,0.358974358974359,0
"test","Naive inherited-label classifier","Early","Myeloid cells",95,0.461511008833584,0.421052631578947,0.0105263157894737
"test","Naive inherited-label classifier","Early","MAST cells",12,0.44555576145649,0.25,0
"test","Naive inherited-label classifier","Early","Undetermined",1,0.4339280128479,0,0
"test","Naive inherited-label classifier","Early","T lymphocytes",341,0.371406235980673,0.211143695014663,0
"train","Deterministic EM-MMIL","Advanced","Epithelial cells",979,0.815705153050398,0.808988764044944,0.741573033707865
"train","Deterministic EM-MMIL","Advanced","Undetermined",13,0.078999526010683,0,0
"train","Deterministic EM-MMIL","Advanced","Fibroblasts",61,0.0657476108276942,0.0163934426229508,0
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.0453858898343662,0,0
"train","Deterministic EM-MMIL","Advanced","Myeloid cells",566,0.0284509959535232,0.00176678445229682,0
"train","Deterministic EM-MMIL","Advanced","Oligodendrocytes",15,0.0277638967459401,0,0
"train","Deterministic EM-MMIL","Advanced","NK cells",163,0.0173054216743841,0,0
"train","Deterministic EM-MMIL","Advanced","T lymphocytes",993,0.0159830567000241,0.00100704934541793,0
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.0118530092954722,0,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.00979844651495416,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.169662536064252,0.0476190476190476,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0314286611198137,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0165307611847917,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0139723315157674,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0122950970557544,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.00999256040280064,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00909330949278992,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.00838489187478927,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.00827422045527938,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.821943116839499,0.817160367722165,0.738508682328907
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0803258994166724,0.0163934426229508,0
"train","MCEM-MMIL","Advanced","Undetermined",13,0.0660853564309387,0,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0390876225160005,0,0
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.0276218163764414,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.0257227836797635,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0136841462262928,0.00100704934541793,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.0129157282337775,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.00939432875592412,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.00811613506327073,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.165698453154238,0.0476190476190476,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0280591244033227,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0174031831944982,0,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0128013862243521,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0119479769756171,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.00837410939857364,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00819159617509959,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.00800045206424217,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.00796753302850622,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.917544304685281,0.989785495403473,0.78855975485189
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.764613990600292,1,0
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.763461030408984,0.983606557377049,0.0655737704918033
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.758095041910807,1,0
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.738130388801174,0.881625441696113,0.178445229681979
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.705833256610332,0.858895705521472,0.0736196319018405
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.686879686508534,0.858006042296072,0.0503524672708963
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.646155240304897,0.869942196531792,0.0144508670520231
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.645669868359199,0.923076923076923,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.574512342611949,0.666666666666667,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.548432960680553,0.542857142857143,0.00952380952380952
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.458660997224577,0.363636363636364,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.451463624007172,0.333333333333333,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.433557708064715,0.2,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.418292217784458,0,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.407020269536678,0.209876543209877,0
"train","Naive inherited-label classifier","Early","NK cells",94,0.391237991921445,0.180851063829787,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.370748904427778,0.205158264947245,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.362020563640797,0.236907730673317,0.00498753117206983
