"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0419921115338255,0.3,0.992772468311938
2,0.0305596144656532,0.3,0.991678813928241
3,0.0254272145034318,0.3,1.01168209726349
4,0.0223302830147061,0.3,1.0434528794331
5,0.0210626897089904,0.3,1.08199876108595
6,0.0190423383863971,0.3,1.12518046572211
7,0.0174163758476336,0.3,1.17437904713222
8,0.0162942811743502,0.3,1.22722190221318
9,0.014550635808756,0.299538213566159,1.28329546943237
10,0.0119163871263293,0.297895062569584,1.33217472699974
11,0.0110533234853025,0.296106962427483,1.38428459220538
12,0.00974536972523443,0.294891365454189,1.43892282573155
13,0.00853615381842983,0.292623092354889,1.48910548521757
14,0.00669875850793775,0.290861972514977,1.53756735576411
15,0.00654882712215205,0.289383202518171,1.59066493111643
16,0.00580039578818369,0.288381380507423,1.63951467367404
17,0.00551204347920931,0.288102406469772,1.67758878495748
18,0.0051125368415743,0.287971229419353,1.71457051395528
19,0.00463087695630484,0.28755027377105,1.74911775717507
20,0.00387158383606403,0.287560707878403,1.7754619995152
21,0.00389610724319588,0.28683724459701,1.801114047612
22,0.0037949297866892,0.28608825932327,1.82058103702278
23,0.00322598089127147,0.285411821658275,1.8417024239745
24,0.00302298503969973,0.284656351917176,1.85470733850812
25,0.00313218959172371,0.283499713780039,1.8817605143637
26,0.00263559709984385,0.282461440586569,1.89777101201188
27,0.00267412531923777,0.281113993210004,1.90534596231888
28,0.0024211631301369,0.279793220346586,1.92072080920733
29,0.00287326188264223,0.278752262063001,1.93927817293489
30,0.00227119102576278,0.278092100927061,1.94674130716992
