"iter","delta","mean_q_advanced","train_logloss_inherited"
1,0.0421028992817508,0.3,1.03236435552456
2,0.0367334466390835,0.3,1.04262184883426
3,0.0311127004518857,0.3,1.08039507043617
4,0.0273820509092639,0.3,1.13887042974659
5,0.0230699575504926,0.3,1.20552700080727
6,0.0197266476852157,0.3,1.27975778260387
7,0.0170780791388228,0.299964483394312,1.35947718209282
8,0.0137400850466479,0.297815709074732,1.44092265188843
9,0.00914116211365861,0.292178139498633,1.5149222969068
10,0.00752355237808364,0.289411214362593,1.58666894584794
11,0.00695684615030541,0.28765312828489,1.64802084272438
12,0.00513979935957842,0.286298333000555,1.69259508969212
13,0.00443721795495184,0.28490760651786,1.74231752776887
14,0.00392933561269214,0.284355769450163,1.77204161394452
15,0.00392757266618137,0.283529703136687,1.81047978100291
16,0.00306069936142113,0.282806050330268,1.83471453339749
17,0.00378545835482856,0.282959053829742,1.85165411367776
18,0.0034345303907014,0.283353990214932,1.87057814993799
19,0.00336730851908797,0.283824606486783,1.87623282182266
20,0.00318827647738325,0.283992360691085,1.88451447226075
21,0.00323930525536359,0.28421990050207,1.8937968286844
22,0.0033313518803332,0.284484298496326,1.91189408051972
23,0.00365164711098835,0.284821243100278,1.93640046000923
24,0.00344719598550866,0.285067938350444,1.92606282153393
25,0.00262298092478555,0.283833344553838,1.93024294155496
26,0.00232856075959078,0.282123586756364,1.94017168269096
27,0.001691693735065,0.281041069173373,1.96768671938771
28,0.00195401422510102,0.280508050559631,1.97448102391661
29,0.00227724151927775,0.279754011713759,1.98760782297363
30,0.00196128422889357,0.27960302335033,1.99413755802281
