"split","model","n_patients","logloss_mean_prob","logloss_median_prob","logloss_q90_prob","logloss_q99_prob"
"test","Deterministic EM-MMIL",11,1.20325806164455,1.80578677573929,1.08910000693091,0.440136498802938
"test","MCEM-MMIL",11,1.27398511792423,1.77747277553922,1.21145342131463,0.565863431172614
"test","Naive inherited-label classifier",11,0.520026029325875,0.521307222829361,0.679784384549206,0.879370556833462
"train","Deterministic EM-MMIL",33,1.06899060239607,1.96391694245427,0.585261600061854,0.25749048854404
"train","MCEM-MMIL",33,1.12255671326684,1.95126089219756,0.686956852005939,0.311501339094466
"train","Naive inherited-label classifier",33,0.459222145102763,0.439557440688481,0.562822499041923,0.747501757901422
