"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","Undetermined",13,0.00550793713101974,0,0
"train","Deterministic EM-MMIL","Advanced","NK cells",163,0.00549429657360528,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.147718994412571,0.0761904761904762,0.00952380952380952
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0273301898398333,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0161344112243104,0.00498753117206983,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0110996957642562,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.00712018703213996,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0061454529195656,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00581023088358299,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.00543614983972576,0,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.00543257115567301,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.749309925178867,0.741573033707865,0.699693564862104
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.0417674732766387,0.0247349823321555,0.00706713780918728
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0307499040376212,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.0246270289023717,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0101034796486298,0,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.00777926147342302,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.00669797007013244,0,0
"train","MCEM-MMIL","Advanced","Undetermined",13,0.00639235289194263,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0060694436421564,0,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.00597810867511056,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.143311783542768,0.0666666666666667,0.00952380952380952
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0295859217876568,0,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0155577047906835,0.00498753117206983,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0119594718244943,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.00770932222819991,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.00644689720888611,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.00619493109277553,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00612773243250524,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.00598898561711007,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.927501838650475,1,0.75076608784474
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.733051816622416,1,0
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.701335568362748,0.879858657243816,0.00353356890459364
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.654206781602297,0.918032786885246,0
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.621144628415078,0.98159509202454,0
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.604845199009923,0.856998992950655,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.583069071604337,0.815028901734104,0
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.526803507254674,0.538461538461538,0
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.525339422317652,0.538461538461538,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.454219877719879,0,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.677992052407492,0.914285714285714,0.0476190476190476
"train","Naive inherited-label classifier","Early","NK cells",94,0.52682085779119,0.670212765957447,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.503728977839152,0.422222222222222,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.484968983464771,0.333333333333333,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.464243346246577,0.457209847596717,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.464190368115166,0.339506172839506,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.453859872288174,0.444444444444444,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.403728647905395,0.366583541147132,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.398471863432364,0.0606060606060606,0
