"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical EM-MMIL","I","MAST cells","I",21,0.861952310408812,0.922066609633553
"test","Categorical EM-MMIL","I","Endothelial cells","I",6,0.494099218545454,0.566889061156337
"test","Categorical EM-MMIL","I","B lymphocytes","I",43,0.412555029982752,0.478378018161853
"test","Categorical EM-MMIL","I","Fibroblasts","I",20,0.404438778237756,0.452836158432912
"test","Categorical EM-MMIL","I","Epithelial cells","I",55,0.374373396853673,0.760869043234658
"test","Categorical EM-MMIL","I","T lymphocytes","I",273,0.372671189460638,0.450216786429676
"test","Categorical EM-MMIL","I","Undetermined","I",1,0.359131724592638,0.359131724592638
"test","Categorical EM-MMIL","I","NK cells","I",55,0.33491675661749,0.403644611889216
"test","Categorical EM-MMIL","I","Myeloid cells","I",212,0.232665994980182,0.296213531027693
"test","Categorical EM-MMIL","I","Fibroblasts","II_III",20,0.401363078112246,0.543888980066567
"test","Categorical EM-MMIL","I","Endothelial cells","II_III",6,0.12153216464284,0.14213555901953
"test","Categorical EM-MMIL","I","T lymphocytes","II_III",273,0.0620548990377671,0.128820203164453
"test","Categorical EM-MMIL","I","NK cells","II_III",55,0.0210246184520798,0.0288912117757635
"test","Categorical EM-MMIL","I","B lymphocytes","II_III",43,0.0152877546634614,0.0239783587235981
"test","Categorical EM-MMIL","I","Undetermined","II_III",1,0.0129803886800136,0.0129803886800136
"test","Categorical EM-MMIL","I","Myeloid cells","II_III",212,0.0129364677419741,0.0163232665433854
"test","Categorical EM-MMIL","I","MAST cells","II_III",21,0.011842364343106,0.0149466123400675
"test","Categorical EM-MMIL","I","Epithelial cells","II_III",55,0.0112032097867266,0.0158268797350348
"test","Categorical EM-MMIL","I","Myeloid cells","IV",212,0.754397537277844,0.813303898149912
"test","Categorical EM-MMIL","I","NK cells","IV",55,0.644058624930431,0.712003005068457
"test","Categorical EM-MMIL","I","Undetermined","IV",1,0.627887886727348,0.627887886727348
"test","Categorical EM-MMIL","I","Epithelial cells","IV",55,0.6144233933596,0.96651891100474
"test","Categorical EM-MMIL","I","B lymphocytes","IV",43,0.572157215353786,0.628438898859336
"test","Categorical EM-MMIL","I","T lymphocytes","IV",273,0.565273911501595,0.651994362676733
"test","Categorical EM-MMIL","I","Endothelial cells","IV",6,0.384368616811706,0.49855127572947
"test","Categorical EM-MMIL","I","Fibroblasts","IV",20,0.194198143649997,0.335661953465065
"test","Categorical EM-MMIL","I","MAST cells","IV",21,0.126205325248082,0.180391227187354
"test","Categorical EM-MMIL","II_III","MAST cells","I",6,0.932708421415323,0.952525993916719
"test","Categorical EM-MMIL","II_III","Undetermined","I",2,0.445328675237525,0.447975451235326
"test","Categorical EM-MMIL","II_III","B lymphocytes","I",35,0.387864555844443,0.447465671622241
"test","Categorical EM-MMIL","II_III","T lymphocytes","I",108,0.387263302561054,0.430147866420136
"test","Categorical EM-MMIL","II_III","Epithelial cells","I",41,0.333261024721839,0.791628345561308
"test","Categorical EM-MMIL","II_III","NK cells","I",20,0.331006869682394,0.373135270198346
"test","Categorical EM-MMIL","II_III","Fibroblasts","I",3,0.326642384709627,0.38337037010046
"test","Categorical EM-MMIL","II_III","Endothelial cells","I",1,0.264224171240963,0.264224171240963
"test","Categorical EM-MMIL","II_III","Myeloid cells","I",54,0.231926243798285,0.296808174211837
"test","Categorical EM-MMIL","II_III","Fibroblasts","II_III",3,0.517839419565783,0.6582602714011
"test","Categorical EM-MMIL","II_III","Endothelial cells","II_III",1,0.118596999663801,0.118596999663801
"test","Categorical EM-MMIL","II_III","T lymphocytes","II_III",108,0.0446056076517911,0.103660661255996
"test","Categorical EM-MMIL","II_III","NK cells","II_III",20,0.019157954727503,0.029121267380732
"test","Categorical EM-MMIL","II_III","Undetermined","II_III",2,0.0149088317831,0.0176282774352086
"test","Categorical EM-MMIL","II_III","B lymphocytes","II_III",35,0.0141899357877831,0.0191040008446615
"test","Categorical EM-MMIL","II_III","Myeloid cells","II_III",54,0.013649522110618,0.0187419164399067
"test","Categorical EM-MMIL","II_III","MAST cells","II_III",6,0.00832195062356899,0.0110631506734372
"test","Categorical EM-MMIL","II_III","Epithelial cells","II_III",41,0.00666044469347454,0.0102292624669984
"test","Categorical EM-MMIL","II_III","Myeloid cells","IV",54,0.754424234091096,0.821561491141971
"test","Categorical EM-MMIL","II_III","Epithelial cells","IV",41,0.660078530584686,0.980197805466871
"test","Categorical EM-MMIL","II_III","NK cells","IV",20,0.649835175590103,0.676613661598212
"test","Categorical EM-MMIL","II_III","Endothelial cells","IV",1,0.617178829095235,0.617178829095235
"test","Categorical EM-MMIL","II_III","B lymphocytes","IV",35,0.597945508367774,0.647395753036897
"test","Categorical EM-MMIL","II_III","T lymphocytes","IV",108,0.568131089787155,0.627447929690062
"test","Categorical EM-MMIL","II_III","Undetermined","IV",2,0.539762492979375,0.545128714629285
"test","Categorical EM-MMIL","II_III","Fibroblasts","IV",3,0.15551819572459,0.254364822082311
"test","Categorical EM-MMIL","II_III","MAST cells","IV",6,0.058969627961108,0.0857100900668887
"test","Categorical EM-MMIL","IV","B lymphocytes","I",77,0.372248190235158,0.4319844092158
"test","Categorical EM-MMIL","IV","T lymphocytes","I",211,0.338039064201235,0.395710482821709
"test","Categorical EM-MMIL","IV","Undetermined","I",8,0.301634506486811,0.34250656720172
"test","Categorical EM-MMIL","IV","Fibroblasts","I",5,0.296916977990172,0.430461022131221
"test","Categorical EM-MMIL","IV","NK cells","I",42,0.296205128063623,0.343751539233994
"test","Categorical EM-MMIL","IV","Myeloid cells","I",146,0.214361061858922,0.276641130546837
"test","Categorical EM-MMIL","IV","Oligodendrocytes","I",2,0.194828114317696,0.304903780142211
"test","Categorical EM-MMIL","IV","Epithelial cells","I",379,0.0518459179917916,0.0962891821790344
"test","Categorical EM-MMIL","IV","Fibroblasts","II_III",5,0.146823978203014,0.276397791533357
"test","Categorical EM-MMIL","IV","Oligodendrocytes","II_III",2,0.0443434650756895,0.0711879759286085
"test","Categorical EM-MMIL","IV","T lymphocytes","II_III",211,0.0310802141113251,0.0617648145720916
"test","Categorical EM-MMIL","IV","NK cells","II_III",42,0.0174405022471482,0.0220090711249078
"test","Categorical EM-MMIL","IV","B lymphocytes","II_III",77,0.0128538281054874,0.0166289451552933
"test","Categorical EM-MMIL","IV","Undetermined","II_III",8,0.012272355676192,0.0133199593592946
"test","Categorical EM-MMIL","IV","Myeloid cells","II_III",146,0.0121331541242196,0.0157282478439136
"test","Categorical EM-MMIL","IV","Epithelial cells","II_III",379,0.00525496449040508,0.00773755677318246
"test","Categorical EM-MMIL","IV","Epithelial cells","IV",379,0.942899117517803,0.978097269068596
"test","Categorical EM-MMIL","IV","Myeloid cells","IV",146,0.773505784016858,0.850297567587295
"test","Categorical EM-MMIL","IV","Oligodendrocytes","IV",2,0.760828420606615,0.897748597284049
"test","Categorical EM-MMIL","IV","NK cells","IV",42,0.686354369689228,0.750508464902101
"test","Categorical EM-MMIL","IV","Undetermined","IV",8,0.686093137836998,0.71187311777579
"test","Categorical EM-MMIL","IV","T lymphocytes","IV",211,0.63088072168744,0.690400027211581
"test","Categorical EM-MMIL","IV","B lymphocytes","IV",77,0.614897981659354,0.660739625776662
"test","Categorical EM-MMIL","IV","Fibroblasts","IV",5,0.556259043806814,0.790239439870667
"test","Categorical MCEM-MMIL","I","MAST cells","I",21,0.873852593538987,0.931039882683408
"test","Categorical MCEM-MMIL","I","Endothelial cells","I",6,0.49847266047143,0.574021103589573
"test","Categorical MCEM-MMIL","I","B lymphocytes","I",43,0.416852659989175,0.486159953098522
"test","Categorical MCEM-MMIL","I","Fibroblasts","I",20,0.411782685013077,0.458208366283455
"test","Categorical MCEM-MMIL","I","Epithelial cells","I",55,0.388078829664631,0.787186065357929
"test","Categorical MCEM-MMIL","I","T lymphocytes","I",273,0.373917417867271,0.451761754176637
"test","Categorical MCEM-MMIL","I","Undetermined","I",1,0.365016283771064,0.365016283771064
"test","Categorical MCEM-MMIL","I","NK cells","I",55,0.346096441432593,0.419600206714393
