"iter","delta","mean_entropy","train_logloss_inherited","train_accuracy_inherited"
1,0.0868490479706119,0.617707020140523,0.794631544961263,0.708929261693081
2,0.0438696500097912,0.491280500328552,0.691262021625193,0.713761113258601
3,0.0224483334816546,0.42410762341936,0.67384366970496,0.716853498260533
4,0.0120862054202987,0.388132237598506,0.681333070451633,0.716853498260533
5,0.00688812485684221,0.36810005522267,0.693011661061808,0.718013142636258
6,0.00418954341974566,0.356400310161544,0.70336521383348,0.719366061074604
7,0.00271014685619521,0.349197087853996,0.711542853261631,0.719945883262466
8,0.00184704981055149,0.344528439362761,0.717827730436616,0.720525705450329
9,0.00131465806241632,0.341358528958361,0.722646597954737,0.720332431387708
10,0.000969419141401382,0.339113217638322,0.726367754559384,0.720139157325087
11,0.000736645201035334,0.337457524753332,0.729282527908549,0.720332431387708
12,0.000576035829211329,0.336187358151197,0.731614370038679,0.720332431387708
13,0.000462804762023992,0.335173948847143,0.733530725967005,0.719945883262466
14,0.000382059605207776,0.334333488207595,0.735155442123562,0.719945883262466
15,0.000324267312004968,0.333609727001389,0.736580187853667,0.720139157325087
16,0.000282990898774679,0.332963679753494,0.737873790859297,0.720332431387708
17,0.000253925549461544,0.332367381503731,0.739089330632074,0.720332431387708
18,0.000234163889607618,0.331800018508189,0.740269355086135,0.720332431387708
19,0.000221620232652709,0.331245489700237,0.741449689763212,0.720525705450329
20,0.000214720597852297,0.330690869273739,0.742662223983718,0.720718979512949
21,0.000212123877007777,0.330125483324273,0.743936914132959,0.720525705450329
22,0.000212890561404078,0.329540464729801,0.745303075090828,0.720525705450329
23,0.000215998995116348,0.328928751871846,0.746789822527119,0.72091225357557
24,0.000220532457893145,0.328285562426859,0.748425254392992,0.72091225357557
25,0.000225525157556538,0.327609387596393,0.750233627910343,0.721298801700812
26,0.000229697014833402,0.326903460912774,0.752229554459253,0.721298801700812
27,0.000231996548538584,0.32617619245701,0.754411718711752,0.721492075763433
28,0.000229499508153204,0.325445935815784,0.75674170412517,0.721492075763433
29,0.000221655548087059,0.32473586177064,0.759145484189183,0.721492075763433
30,0.000207513928076038,0.324071936950095,0.761513756342508,0.721492075763433
